GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
14	rs17884001m	10	104616663	rs4409766	2019-05-02	30487518	Takeuchi F	2018-11-28	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30487518	Interethnic analyses of blood pressure loci in populations of East Asian and European descent.	Mean arterial pressure	130,777 Japanese ancestry individuals	53,008 East Asian individuals, 105,253 European ancestry individuals	10q24.32	C10orf32–ASMT	BORCS7-ASMT, BORCS7			ENSG00000270316, ENSG00000166275	NA	NA	rs4409766-T	rs4409766	0	4409766	intron_variant	0	0.7171	3E-8	7.52287874528034	(Japanese)	0.325	[0.21-0.44] unit increase	Illumina [6200000] (imputed)	N
14	rs17884001m	10	104616663	rs4409766	2019-05-02	30487518	Takeuchi F	2018-11-28	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30487518	Interethnic analyses of blood pressure loci in populations of East Asian and European descent.	Hypertension	22,566 Japanese ancestry cases, 28,226 Japanese ancestry controls	8,809 East Asian ancestry cases, 13,663 East Asian ancestry controls, 105,253 European ancestry individuals	10q24.32	C10orf32, ASMT	BORCS7-ASMT, BORCS7			ENSG00000270316, ENSG00000166275	NA	NA	rs4409766-T	rs4409766	0	4409766	intron_variant	0	0.7171	4E-10	9.39794000867204	(Japanese)	0.0934	[0.064-0.123] unit increase	Illumina [6200000] (imputed)	N
14	rs17884001m	10	104616663	rs4409766	2017-10-27	28892062	Akiyama M	2017-09-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28892062	Genome-wide association study identifies 112 new loci for body mass index in the Japanese population.	Body mass index	up to 72,390 Japanese ancestry women, up to 85,894 Japanese ancestry men	up to 10,048 Japanese ancestry women, up to 5,098 Japanese ancestry men, up to 181,999 European ancestry women, up to 140,155 European ancestry controls	10q24.32	C10orf32, ASMT	BORCS7-ASMT, BORCS7			ENSG00000270316, ENSG00000166275	NA	NA	rs4409766-C	rs4409766	0	4409766	intron_variant	0	0.282	5E-11	10.301029995664	(Japanese)	0.025	[0.017-0.033] unit increase	Illumina [6108953] (imputed)	N
14	rs17884001m	10	104616663	rs4409766	2017-10-27	28892062	Akiyama M	2017-09-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28892062	Genome-wide association study identifies 112 new loci for body mass index in the Japanese population.	Body mass index	up to 72,390 Japanese ancestry women, up to 85,894 Japanese ancestry men	up to 10,048 Japanese ancestry women, up to 5,098 Japanese ancestry men, up to 181,999 European ancestry women, up to 140,155 European ancestry controls	10q24.32	ASMT/C10orf32	BORCS7-ASMT, BORCS7			ENSG00000270316, ENSG00000166275	NA	NA	rs4409766-C	rs4409766	0	4409766	intron_variant	0	0.09	6E-17	16.2218487496164		0.026	[0.02-0.032] unit increase	Illumina [6108953] (imputed)	N
14	rs17884001m	10	104616663	rs4409766	2017-06-29	28348047	Li C	2017-04-01	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/28348047	Genome-Wide Association Study Meta-Analysis of Long-Term Average Blood Pressure in East Asians.	Diastolic blood pressure (long-term average)	18,422 East Asian ancestry individuals	up to 46,629 European ancestry individuals	10q24.32	C10orf32, AS3MT	BORCS7-ASMT, BORCS7			ENSG00000270316, ENSG00000166275	NA	NA	rs4409766-T	rs4409766	0	4409766	intron_variant	0	0.72	8E-9	8.09691001300806		0.4	[0.26-0.54] mmHg increase	Affymetrix, Illumina [up to 2400000] (imputed)	N
14	rs17884001m	10	104616663	rs4409766	2017-06-29	28348047	Li C	2017-04-01	Circ Cardiovasc Genet	www.ncbi.nlm.nih.gov/pubmed/28348047	Genome-Wide Association Study Meta-Analysis of Long-Term Average Blood Pressure in East Asians.	Mean arterial pressure (long-term average)	18,422 East Asian ancestry individuals	up to 46,629 European ancestry individuals	10q24.32	C10orf32, AS3MT	BORCS7-ASMT, BORCS7			ENSG00000270316, ENSG00000166275	NA	NA	rs4409766-T	rs4409766	0	4409766	intron_variant	0	0.72	1E-11	11		0.54	[0.38-0.70] mmHg increase	Affymetrix, Illumina [up to 2400000] (imputed)	N
14	rs17884001m	10	104616663	rs4409766	2019-07-02	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	Systolic blood pressure	11,380 African American individuals, 21,549 Hispanic/Latino individuals, 1,086 Asian ancestry individuals, 636 Native American ancestry individuals, 782 individuals	NA	10q24.32	NR	BORCS7-ASMT, BORCS7			ENSG00000270316, ENSG00000166275	NA	NA	rs4409766-?	rs4409766	0	4409766	intron_variant	0	NR	9E-6	5.04575749056068		0.8108596	[0.45-1.17] unit decrease	Illumina [32101933] (imputed)	N
14	rs17884001m	10	104616663	rs4409766	2019-03-18	30643256	Baselmans BML	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643256	Multivariate genome-wide analyses of the well-being spectrum.	Well-being spectrum (multivariate analysis)	2,083,151 European ancestry individuals	287,239 European ancestry individuals	10q24.32	NR	BORCS7-ASMT, BORCS7			ENSG00000270316, ENSG00000166275	NA	NA	rs4409766-C	rs4409766	0	4409766	intron_variant	0	0.0897670258775019	2E-8	7.69897000433602		0.009066736	[0.0059-0.0122] unit decrease	NR [NR]	N
14	rs17884001m	10	104616663	rs4409766	2018-09-28	30108127	Hoffmann TJ	2018-08-14	Genetics	www.ncbi.nlm.nih.gov/pubmed/30108127	A Large Multi-ethnic Genome-Wide Association Study of Adult Body Mass Index Identifies Novel Loci.	Body mass index	315,347 European ancestry individuals, 8,322 Hispanic/Latino individuals, 7,290 East Asian ancestry individuals, 3,069 African American individuals, 459 South Asian ancestry individuals	431,743 European ancestry individuals, 9,275 South Asian ancestry individuals, 8,261 African British individuals, 1,822 East Asian ancestry individuals, 7,620 individuals	10q24.32	NR	BORCS7-ASMT, BORCS7			ENSG00000270316, ENSG00000166275	NA	NA	rs4409766-T	rs4409766	0	4409766	intron_variant	0	NR	2E-12	11.698970004336		0.029	[NR] unit decrease	Affymetrix [at least 28613428] (imputed)	N
14	rs4919683	10	104618695	rs7096169	2019-04-18	30617275	Erzurumluoglu AM	2019-01-07	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/30617275	Meta-analysis of up to 622,409 individuals identifies 40 novel smoking behaviour associated genetic loci.	Smoking initiation	324,851 European ancestry individuals, 21,962 South Asian ancestry individuals	up to 275,596 European ancestry individuals	10q24.32	BORCS7, CNNM2	BORCS7-ASMT, BORCS7			ENSG00000270316, ENSG00000166275	NA	NA	rs7096169-G	rs7096169	0	7096169	intron_variant	0	0.31	2E-13	12.698970004336		0.016	[0.01-0.022] unit increase (replication)	Affymetrix, Illumina [up to 1207583] (imputed)	N
14	rs4919683	10	104625886	rs11191424	2017-11-10	28991256	Li Z	2017-10-09	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28991256	Genome-wide association analysis identifies 30 new susceptibility loci for schizophrenia.	Schizophrenia	7,699 Chinese ancestry cases, 35,476 European ancestry cases, 18,327 Chinese ancestry controls, 46,839 European ancestry controls	4,384 Chinese ancestry cases, 5,770 Chinese ancestry controls	10q24.32	ARL3, AS3MT, C10orf32, C10orf32-AS3MT, CNNM2, WBP1L	BORCS7-ASMT			ENSG00000270316	NA	NA	rs11191424-G	rs11191424	0	11191424	intron_variant	0	NR	4E-20	19.397940008672		1.0905125	[1.07-1.11]	Affymetrix, Illumina [up to 5107227] (imputed)	N
14	rs4919683	10	104625886	rs11191424	2019-02-21	30285260	Ikeda M	2018-10-03	Schizophr Bull	www.ncbi.nlm.nih.gov/pubmed/30285260	Genome-Wide Association Study Detected Novel Susceptibility Genes for Schizophrenia and Shared Trans-Populations/Diseases Genetic Effect.	Schizophrenia	14,023 East Asian ancestry cases, 33,640 European ancestry cases, 31,505 East Asian ancestry controls, 43,456 European ancestry controls	NA	10q24.32	C10orf32-AS	BORCS7-ASMT			ENSG00000270316	NA	NA	rs11191424-G	rs11191424	0	11191424	intron_variant	0	NR	3E-16	15.5228787452803		1.0775862	[1.06-1.1]	Illumina [6627481] (imputed)	N
14	rs17884001m	10	104628234	rs7098825	2020-10-07	32606422	Wu Y	2020-06-30	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/32606422	Multi-trait analysis for genome-wide association study of five psychiatric disorders.	Bipolar disorder (MTAG)	65,682 individuals	NA	10q24.32	NR	BORCS7-ASMT, U6			ENSG00000270316, ENSG00000283337	NA	NA	rs7098825-?	rs7098825	0	7098825	non_coding_transcript_exon_variant	0		1E-12	12		NA		NR [520857]	N
14	rs17884001m	10	104628234	rs7098825	2020-02-27	27352405	Balakrishnan P	2016-06-28	Environ Health Perspect	www.ncbi.nlm.nih.gov/pubmed/27352405	Association of Cardiometabolic Genes with Arsenic Metabolism Biomarkers in American Indian Communities: The Strong Heart Family Study (SHFS).	Arsenic metabolism	2,428 American Indian ancestry individuals	NA	10q24.32	C10orf32, AS3MT	BORCS7-ASMT, U6			ENSG00000270316, ENSG00000283337	NA	NA	rs7098825-?	rs7098825	0	7098825	non_coding_transcript_exon_variant	0	0.17	2E-9	8.69897000433602	(principal component 2 of arsenic species)	1.24	unit increase	Illumina [120975]	N
14	rs7909591	10	104635103	rs12764899	2020-09-21	32888493	Chen MH	2020-09-01	Cell	www.ncbi.nlm.nih.gov/pubmed/32888493	Trans-ethnic and Ancestry-Specific Blood-Cell Genetics in 746,667 Individuals from 5 Global Populations.	Hematocrit	737,823 African American or Afro-Caribbean, African ancestry, European ancestry, East Asian ancestry, Hispanic or Latin American and South Asian ancestry individuals	NA	10q24.32	NR	AS3MT, BORCS7-ASMT			ENSG00000214435, ENSG00000270316	NA	NA	rs12764899-A	rs12764899	0	12764899	intron_variant	0	0.245552	8E-10	9.09691001300806		NA		Affymetrix, Illumina [24558453] (imputed)	N
14	rs7909591	10	104635103	rs12764899	2019-09-04	31374203	Lam M	2019-08-01	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/31374203	Pleiotropic Meta-Analysis of Cognition, Education, and Schizophrenia Differentiates Roles of Early Neurodevelopmental and Adult Synaptic Pathways.	Cognitive ability, years of educational attainment or schizophrenia (pleiotropy)	328,917 individuals with educational attainment measurements, 107,207 individuals with cognitive ability measurements, 77,096 European ancestry schizophrenia cases, 43,456 European ancestry controls	NA	10q24.32	AS3MT, C10orf32-ASMT	AS3MT, BORCS7-ASMT			ENSG00000214435, ENSG00000270316	NA	NA	rs12764899-?	rs12764899	0	12764899	intron_variant	0	NR	3E-20	19.5228787452803		0.02186565	[0.017-0.027] unit increase	NR [7306098]	N
14	rs7909591	10	104635103	rs12764899	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Red cell distribution width	approximately 445,000 European ancestry individuals	NA	10q24.32		AS3MT, BORCS7-ASMT			ENSG00000214435, ENSG00000270316	NA	NA	rs12764899-?	rs12764899	0	12764899	intron_variant	0	NR	9E-8	7.04575749056068		NA		NR [~ 8900000] (imputed)	N
14	rs7909591	10	104635103	rs12764899	2020-09-18	32888494	Vuckovic D	2020-09-01	Cell	www.ncbi.nlm.nih.gov/pubmed/32888494	The Polygenic and Monogenic Basis of Blood Traits and Diseases.	Red cell distribution width	408,112 British individuals	NA	10q24.32	AS3MT, C10orf32-ASMT	AS3MT, BORCS7-ASMT			ENSG00000214435, ENSG00000270316	NA	NA	rs12764899-A	rs12764899	0	12764899	intron_variant	0	0.225195	2E-10	9.69897000433602		0.016897673	[0.012-0.022] unit decrease	Affymetrix [93095623] (imputed)	N
14	rs7909591	10	104635103	rs12764899	2021-04-27	33686288	Peyrot WJ	2021-03-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33686288	Identifying loci with different allele frequencies among cases of eight psychiatric disorders using CC-GWAS.	Schizophrenia vs autism spectrum disorder (ordinary least squares (OLS))	40,675 schizophrenia cases, 18,381 autism spectrum disorder cases	NA	10q24.32		AS3MT, BORCS7-ASMT			ENSG00000214435, ENSG00000270316	NA	NA	rs12764899-?	rs12764899	0	12764899	intron_variant	0	NR	3E-12	11.5228787452803		0.021	NR unit decrease	NR [4484088] (imputed)	N
14	rs7909591	10	104635348	rs12765002	2019-02-06	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Body mass index	approximately 458,000 European ancestry individuals	NA	10q24.32		BORCS7-ASMT, AS3MT			ENSG00000270316, ENSG00000214435	NA	NA	rs12765002-?	rs12765002	0	12765002	intron_variant	0	NR	1E-13	13		NA		NR [~ 8900000] (imputed)	N
14	rs7909591	10	104635348	rs12765002	2018-10-31	29942085	Nagel M	2018-06-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29942085	Meta-analysis of genome-wide association studies for neuroticism in 449,484 individuals identifies novel genetic loci and pathways.	Worry	348,219 European ancestry individuals	NA	10q24.32	NR	BORCS7-ASMT, AS3MT			ENSG00000270316, ENSG00000214435	NA	NA	rs12765002-T	rs12765002	0	12765002	intron_variant	0	NR	2E-12	11.698970004336		0.02012	[0.015-0.026] unit decrease	Affymetrix [10847151] (imputed)	N
14	rs7909591	10	104635348	rs12765002	2020-04-17	31669095	Zhu Z	2019-10-24	J Allergy Clin Immunol	www.ncbi.nlm.nih.gov/pubmed/31669095	Shared Genetic and Experimental Links between Obesity-Related Traits and Asthma Subtypes in UK Biobank.	Body mass index	457,822 European ancestry individuals	NA	10q24.32	NR	BORCS7-ASMT, AS3MT			ENSG00000270316, ENSG00000214435	NA	NA	rs12765002-?	rs12765002	0	12765002	intron_variant	0	NR	9E-13	12.0457574905607		NA		Affymetrix [~ 8270000] (imputed)	N
14	rs7909591	10	104635348	rs12765002	2020-09-21	32888493	Chen MH	2020-09-01	Cell	www.ncbi.nlm.nih.gov/pubmed/32888493	Trans-ethnic and Ancestry-Specific Blood-Cell Genetics in 746,667 Individuals from 5 Global Populations.	Red cell distribution width	563,352 African American or Afro-Caribbean, African ancestry, European ancestry, East Asian ancestry, Hispanic or Latin American and South Asian ancestry individuals	NA	10q24.32	NR	BORCS7-ASMT, AS3MT			ENSG00000270316, ENSG00000214435	NA	NA	rs12765002-C	rs12765002	0	12765002	intron_variant	0	0.771073	6E-15	14.2218487496164		NA		Affymetrix, Illumina [22063850] (imputed)	N
14	rs7909591	10	104635348	rs12765002	2020-09-21	32888493	Chen MH	2020-09-01	Cell	www.ncbi.nlm.nih.gov/pubmed/32888493	Trans-ethnic and Ancestry-Specific Blood-Cell Genetics in 746,667 Individuals from 5 Global Populations.	Red cell distribution width	531,774 European ancestry individuals	NA	10q24.32	NR	BORCS7-ASMT, AS3MT			ENSG00000270316, ENSG00000214435	NA	NA	rs12765002-C	rs12765002	0	12765002	intron_variant	0	0.772323	2E-15	14.698970004336		0.017802	[0.013-0.022] SD unit increase	Affymetrix, Illumina [49860007] (imputed)	N
14	rs17884001m	10	104636276	rs77335224	2019-11-04	30239722	Pulit SL	2018-09-14	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/30239722	Meta-analysis of genome-wide association studies for body fat distribution in 694,649 individuals of European ancestry.	Body mass index	374,756 European ancestry male individuals	NA	10q24.32	NA	BORCS7-ASMT, AS3MT			ENSG00000270316, ENSG00000214435	NA	NA	rs77335224-T	rs77335224	0	77335224	intron_variant	0	0.0901	1E-11	11		0.0225	[0.016-0.029] unit increase	NR [~ 27400000] (imputed)	N
14	rs17884001m	10	104636276	rs77335224	2018-10-31	29942085	Nagel M	2018-06-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29942085	Meta-analysis of genome-wide association studies for neuroticism in 449,484 individuals identifies novel genetic loci and pathways.	Neuroticism	449,484 European ancestry individuals	NA	10q24.32	NR	BORCS7-ASMT, AS3MT			ENSG00000270316, ENSG00000214435	NA	NA	rs77335224-T	rs77335224	0	77335224	intron_variant	0	NR	5E-9	8.30102999566398		5.859	z score decrease	Affymetrix [10847151] (imputed)	N
14	rs17884001m	10	104636276	rs77335224	2020-09-18	32888494	Vuckovic D	2020-09-01	Cell	www.ncbi.nlm.nih.gov/pubmed/32888494	The Polygenic and Monogenic Basis of Blood Traits and Diseases.	Mean spheric corpuscular volume	408,112 British individuals	NA	10q24.32	AS3MT, C10orf32-ASMT	BORCS7-ASMT, AS3MT			ENSG00000270316, ENSG00000214435	NA	NA	rs77335224-T	rs77335224	0	77335224	intron_variant	0	0.086405	2E-12	11.698970004336		0.027921274	[0.02-0.036] unit increase	Affymetrix [93095623] (imputed)	N
14	rs72841270	10	104636655	rs3740393	2019-01-22	29500382	Nagel M	2018-03-02	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/29500382	Item-level analyses reveal genetic heterogeneity in neuroticism.	Feeling tense	371,318 European ancestry individuals	NA	10q24.32	SFXN2	AS3MT, BORCS7-ASMT			ENSG00000214435, ENSG00000270316	NA	NA	rs3740393-C	rs3740393	0	3740393	intron_variant	0	0.140572	2E-9	8.69897000433602		6	z score decrease	NR [10847151] (imputed)	N
14	rs72841270	10	104636655	rs3740393	2016-10-14	26631737	Teumer A	2015-12-02	Diabetes	www.ncbi.nlm.nih.gov/pubmed/26631737	Genome-wide Association Studies Identify Genetic Loci Associated With Albuminuria in Diabetes.	Microalbuminuria	up to 54,116 European ancestry cases	NA	10q24.32	C10orf32-ASMT, C10orf32, CYP17A1, CNNM2	AS3MT, BORCS7-ASMT			ENSG00000214435, ENSG00000270316	NA	NA	rs3740393-C	rs3740393	0	3740393	intron_variant	0	0.21	6E-6	5.22184874961636		0.13	[0.075-0.185] unit increase	Affymetrix, Illumina [2191945] (imputed)	N
14	rs72841270	10	104636655	rs3740393	2020-10-07	32606422	Wu Y	2020-06-30	Transl Psychiatry	www.ncbi.nlm.nih.gov/pubmed/32606422	Multi-trait analysis for genome-wide association study of five psychiatric disorders.	Schizophrenia (MTAG)	65,967 individuals	NA	10q24.32	NR	AS3MT, BORCS7-ASMT			ENSG00000214435, ENSG00000270316	NA	NA	rs3740393-?	rs3740393	0	3740393	intron_variant	0		2E-8	7.69897000433602		NA		NR [8377093]	N
14	rs72841270	10	104636655	rs3740393	2018-10-31	29942085	Nagel M	2018-06-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29942085	Meta-analysis of genome-wide association studies for neuroticism in 449,484 individuals identifies novel genetic loci and pathways.	Neuroticism	449,484 European ancestry individuals	NA	10q24.32	NR	AS3MT, BORCS7-ASMT			ENSG00000214435, ENSG00000270316	NA	NA	rs3740393-C	rs3740393	0	3740393	intron_variant	0	NR	1E-9	9		6.062	z score decrease	Affymetrix [10847151] (imputed)	N
14	rs72841270	10	104636655	rs3740393	2018-10-31	29942085	Nagel M	2018-06-25	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29942085	Meta-analysis of genome-wide association studies for neuroticism in 449,484 individuals identifies novel genetic loci and pathways.	Worry	348,219 European ancestry individuals	NA	10q24.32	NR	AS3MT, BORCS7-ASMT			ENSG00000214435, ENSG00000270316	NA	NA	rs3740393-C	rs3740393	0	3740393	intron_variant	0	NR	4E-12	11.397940008672		0.02409	[0.017-0.031] unit decrease	Affymetrix [10847151] (imputed)	N
14	rs72841270	10	104636655	rs3740393	2019-06-21	31015401	Wu Y	2019-04-23	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31015401	Genome-wide association study of medication-use and associated disease in the UK Biobank.	Medication use (calcium channel blockers)	31,904 European ancestry cases, 172,474 European ancestry controls	NA	10q24.32	AS3MT	AS3MT, BORCS7-ASMT			ENSG00000214435, ENSG00000270316	NA	NA	rs3740393-C	rs3740393	0	3740393	intron_variant	0	0.136347	6E-10	9.22184874961636		0.07248351	[0.05-0.095] unit decrease	Affymetrix [7288503] (imputed)	N
14	rs72841270	10	104636655	rs3740393	2020-09-18	32888494	Vuckovic D	2020-09-01	Cell	www.ncbi.nlm.nih.gov/pubmed/32888494	The Polygenic and Monogenic Basis of Blood Traits and Diseases.	Mean reticulocyte volume	408,112 British individuals	NA	10q24.32	AS3MT, C10orf32-ASMT	AS3MT, BORCS7-ASMT			ENSG00000214435, ENSG00000270316	NA	NA	rs3740393-C	rs3740393	0	3740393	intron_variant	0	0.137699	4E-24	23.397940008672		0.033193603	[0.027-0.04] unit increase	Affymetrix [93095623] (imputed)	N
14	rs72841270	10	104636655	rs3740393	2019-02-08	30595370	Kichaev G	2018-12-27	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/30595370	Leveraging Polygenic Functional Enrichment to Improve GWAS Power.	Neuroticism	approximately 372,000 European ancestry individuals	NA	10q24.32		AS3MT, BORCS7-ASMT			ENSG00000214435, ENSG00000270316	NA	NA	rs3740393-?	rs3740393	0	3740393	intron_variant	0	NR	5E-10	9.30102999566398		NA		NR [~ 8900000] (imputed)	N
14	rs17884001m	10	104637508	rs11191434	2021-09-08	33859377	Thorp JG	2021-04-15	Nat Hum Behav	www.ncbi.nlm.nih.gov/pubmed/33859377	Symptom-level modelling unravels the shared genetic architecture of anxiety and depression.	Anxiety	at least 23,606 European ancestry cases, at least 113,351 European ancestry controls	624,615 European ancestry cases, 1,310,854 European ancestry controls	10q24.32	C10orf32, ASMT, AS3MT	AS3MT, BORCS7-ASMT			ENSG00000214435, ENSG00000270316	NA	NA	rs11191434-T	rs11191434	0	11191434	intron_variant	0	0.08847	4E-6	5.39794000867204		0.01985371	[0.01-0.03] unit increase	NR [9417325] (imputed)	N
14	rs17884001m	10	104638480	rs3740390	2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	88,192 cases, 162,544 controls	34,541 cases, 261,984 controls	10q24.32	AS3MT, C10orf32-ASMT	BORCS7-ASMT, AS3MT			ENSG00000270316, ENSG00000214435	NA	NA	rs3740390-T	rs3740390	0	3740390	intron_variant	0	0.1106	4E-15	14.397940008672		0.0719	[0.054-0.09] unit decrease	NR [8041861] (imputed)	N
14	rs17884001m	10	104638480	rs3740390	2018-01-29	29212778	van der Harst P	2017-12-06	Circ Res	www.ncbi.nlm.nih.gov/pubmed/29212778	Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.	Coronary artery disease	up to 122,733 cases, up to 424,528 controls	NA	10q24.32	AS3MT, C10orf32-ASMT	BORCS7-ASMT, AS3MT			ENSG00000270316, ENSG00000214435	NA	NA	rs3740390-T	rs3740390	0	3740390	intron_variant	0	0.1066	5E-15	14.301029995664		0.0662	[0.05-0.083] unit decrease	Affymetrix [at least 7947838] (imputed)	N
14	rs17884001m	10	104638480	rs3740390	2019-09-23	31501611	Karlsson T	2019-09-09	Nat Med	www.ncbi.nlm.nih.gov/pubmed/31501611	Contribution of genetics to visceral adiposity and its relation to cardiovascular and metabolic disease.	Predicted visceral adipose tissue	163,984 British ancestry men	NA	10q24.32	NR	BORCS7-ASMT, AS3MT			ENSG00000270316, ENSG00000214435	NA	NA	rs3740390-T	rs3740390	0	3740390	intron_variant	0	0.07844	5E-11	10.301029995664		0.04253	[0.03-0.055] unit increase	Affymetrix [10549349] (imputed)	N
14	rs3740387	10	104640052	rs12244388	2019-08-19	31268507	Periyasamy S	2019-07-03	JAMA Psychiatry	www.ncbi.nlm.nih.gov/pubmed/31268507	Association of Schizophrenia Risk With Disordered Niacin Metabolism in an Indian Genome-wide Association Study.	Schizophrenia	816 Indian ancestry cases, 900 Indian ancestry controls, 505 Indian ancestry cases and 871 Indian ancestry controls from 405 families, up to 36,989 European and unknown ancestry cases, up to 113,075 European and unknown ancestry controls	NA	10q24.32	NR	AS3MT, BORCS7-ASMT			ENSG00000214435, ENSG00000270316	NA	NA	rs12244388-?	rs12244388	0	12244388	intron_variant	0	NR	2E-18	17.698970004336		NA		Illumina [up to 5582932] (imputed)	N
14	rs3740387	10	104640052	rs12244388	2019-11-26	31689377	Wootton RE	2019-11-06	Psychol Med	www.ncbi.nlm.nih.gov/pubmed/31689377	Evidence for causal effects of lifetime smoking on risk for depression and schizophrenia: a Mendelian randomisation study.	Lifetime smoking index	462,690 European ancestry individuals	NA	10q24.32		AS3MT, BORCS7-ASMT			ENSG00000214435, ENSG00000270316	NA	NA	rs12244388-G	rs12244388	0	12244388	intron_variant	0	0.661	1E-19	19		0.019	[0.015-0.023] unit decrease	Affymetrix [up to 90000000] (imputed)	N
14	rs3740387	10	104640052	rs12244388	2019-03-18	30643258	Karlsson Linner R	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643258	Genome-wide association analyses of risk tolerance and risky behaviors in over 1 million individuals identify hundreds of loci and shared genetic influences.	Risk-taking tendency (4-domain principal component model)	315,894 European ancestry individuals	NA	10q24.32	AS3MT	AS3MT, BORCS7-ASMT			ENSG00000214435, ENSG00000270316	NA	NA	rs12244388-A	rs12244388	0	12244388	intron_variant	0	0.3368	1E-15	15		0.021866972	[0.017-0.027] unit increase	Affymetrix [~ 11515000] (imputed)	N
14	rs3740387	10	104640052	rs12244388	2020-05-29	32231276	Cai N	2020-03-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/32231276	Minimal phenotyping yields genome-wide association signals of low specificity for major depression.	Smoking status (ever vs never smokers)	336,066 British ancestry individuals	NA	10q24.32	NR	AS3MT, BORCS7-ASMT			ENSG00000214435, ENSG00000270316	NA	NA	rs12244388-A	rs12244388	0	12244388	intron_variant	0	0.3357	2E-11	10.698970004336		1.036	[1.03-1.05]	NR [8968716] (imputed)	N
14	rs3740387	10	104640052	rs12244388	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Smoking initiation (ever regular vs never regular) (MTAG)	up to 1,359,002 European ancestry individuals	NA	10q24.32	NR	AS3MT, BORCS7-ASMT			ENSG00000214435, ENSG00000270316	NA	NA	rs12244388-A	rs12244388	0	12244388	intron_variant	0	0.35	9E-29	28.0457574905607		0.0125564	[0.01-0.015] unit increase	NR [9732723] (imputed)	N
14	rs3740387	10	104640052	rs12244388	2019-03-28	30643251	Liu M	2019-01-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/30643251	Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use.	Smoking initiation (ever regular vs never regular)	up to 1,232,091 European ancestry individuals	NA	10q24.32	NR	AS3MT, BORCS7-ASMT			ENSG00000214435, ENSG00000270316	NA	NA	rs12244388-A	rs12244388	0	12244388	intron_variant	0	0.35	4E-22	21.397940008672		0.02581525	[0.021-0.031] unit increase	NR [~ 10000000] (imputed)	N
14	rs3740387	10	104640052	rs12244388	2021-04-27	33686288	Peyrot WJ	2021-03-08	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/33686288	Identifying loci with different allele frequencies among cases of eight psychiatric disorders using CC-GWAS.	Schizophrenia vs ADHD (ordinary least squares (OLS))	40,675 schizophrenia cases, 19,099 ADHD cases	NA	10q24.32		AS3MT, BORCS7-ASMT			ENSG00000214435, ENSG00000270316	NA	NA	rs12244388-?	rs12244388	0	12244388	intron_variant	0	NR	4E-8	7.39794000867204		0.0189	NR unit decrease	NR [4428082] (imputed)	N
