GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000160445	9	131492065	131534693	78	13	27887	-0.04417	0.51762	ZER1
ENSG00000107021	9	131549483	131572711	83	9	30333	1.3856	0.082931	TBC1D13
ENSG00000167136	9	131580753	131584956	10	3	28889	0.85357	0.19667	ENDOG
ENSG00000198917	9	131581930	131592100	33	5	29933	0.93124	0.17587	C9orf114
ENSG00000171097	9	131595221	131644773	130	14	30231	0.40371	0.34321	CCBL1
ENSG00000136802	9	131644391	131680318	124	13	24985	0.24978	0.40138	LRRC8A
ENSG00000175287	9	131683174	131704320	52	3	29992	1.3669	0.085833	PHYHD1
ENSG00000251184	9	131703757	131719300	15	2	31273	1.5923	0.055654	RP11-101E3.5
ENSG00000095319	9	131709978	131769375	71	8	28715	1.5151	0.064875	NUP188
ENSG00000148341	9	131769315	131790582	37	10	25357	1.0561	0.14546	SH3GLB2
ENSG00000148343	9	131798900	131834361	53	6	28342	-0.14794	0.55881	FAM73B
ENSG00000167130	9	131843379	131852717	15	4	31691	0.87981	0.18948	DOLPP1
ENSG00000095321	9	131857089	131873468	53	8	27902	0.26963	0.39372	CRAT
ENSG00000119383	9	131873229	131911225	116	7	30371	-0.33188	0.63001	PPP2R4
ENSG00000188483	9	131937835	131940540	4	2	31844	0.73803	0.23025	IER5L
ENSG00000148335	9	132371163	132398209	115	17	30286	0.59832	0.27481	NTMT1
ENSG00000179058	9	132374504	132383055	40	9	29395	-0.23787	0.59401	C9orf50
ENSG00000148331	9	132399171	132404444	12	4	30721	0.064488	0.47429	ASB6
ENSG00000167157	9	132427920	132484875	193	26	29388	-1.4173	0.92181	PRRX2
ENSG00000148344	9	132500610	132515326	66	6	28129	-1.4854	0.93128	PTGES
ENSG00000136816	9	132565432	132573560	21	4	27168	-0.49507	0.68973	TOR1B
ENSG00000136827	9	132575223	132586413	32	6	22822	0.41401	0.33943	TOR1A
ENSG00000136819	9	132589569	132598142	69	5	28292	0.16957	0.43267	C9orf78
ENSG00000136878	9	132596977	132644107	356	11	16447	-0.25088	0.59905	USP20
ENSG00000187239	9	132649466	132805473	513	24	23415	0.15851	0.43703	FNBP1
ENSG00000148358	9	132815705	132902448	231	20	28476	2.092	0.018218	GPR107
ENSG00000196979	9	132902889	132906498	11	3	26966	1.3791	0.083935	AL360004.1
ENSG00000107130	9	132934857	132999583	211	31	29552	0.59737	0.27513	NCS1
ENSG00000148357	9	133046882	133309510	403	63	26856	0.69104	0.24477	HMCN2
ENSG00000215428	9	133274029	133282639	22	5	28007	-0.84431	0.80075	AL354898.1
ENSG00000130707	9	133320316	133376661	121	17	24135	-0.052421	0.5209	ASS1
ENSG00000107164	9	133454352	133513739	141	19	29441	-1.0397	0.85076	FUBP3
ENSG00000130711	9	133539981	133558368	51	9	27619	-0.031558	0.51259	PRDM12
ENSG00000130713	9	133569108	133580248	13	4	19643	-0.14834	0.55896	EXOSC2
ENSG00000097007	9	133589333	133763062	426	27	26749	-1.2882	0.90117	ABL1
ENSG00000188710	9	133768815	133769225	1	1	31844	-0.27359	0.6078	QRFP
ENSG00000130720	9	133777825	133814673	139	17	29550	-2.1942	0.98589	FIBCD1
ENSG00000050555	9	133884469	133969860	343	41	29929	-0.54288	0.70639	LAMC3
ENSG00000126878	9	133971863	133998539	66	11	26458	-0.27756	0.60932	AIF1L
ENSG00000126883	9	134000948	134110057	129	13	23904	-1.4482	0.92621	NUP214
ENSG00000126882	9	134133463	134151934	45	9	28589	0.38533	0.35	FAM78A
ENSG00000160539	9	134165081	134184649	61	5	29819	-0.24437	0.59653	PPAPDC3
ENSG00000130723	9	134269480	134375584	168	11	27904	0.6109	0.27063	PRRC2B
ENSG00000130714	9	134378289	134399193	72	4	30471	-0.53042	0.70209	POMT1
ENSG00000130717	9	134399188	134406655	13	5	28956	1.4335	0.075855	UCK1
ENSG00000107263	9	134452157	134615461	434	28	30324	1.1177	0.13185	RAPGEF1
ENSG00000160563	9	134735494	134955295	344	26	27296	0.39595	0.34607	MED27
ENSG00000196358	9	135037334	135119921	224	31	30078	-0.29496	0.61599	NTNG2
ENSG00000107290	9	135136743	135230372	395	15	29334	0.087067	0.46531	SETX
ENSG00000125482	9	135251008	135282209	83	14	28210	0.6183	0.26819	TTF1
ENSG00000188523	9	135285430	135448704	440	63	29687	1.3007	0.096685	C9orf171
ENSG00000125492	9	135457572	135465653	10	4	28443	0.86854	0.19255	BARHL1
ENSG00000125485	9	135468384	135545788	154	17	30362	-0.10465	0.54168	DDX31
ENSG00000125484	9	135545422	135570342	76	6	30981	-0.44143	0.67055	GTF3C4
ENSG00000165695	9	135600965	135754164	389	27	26994	-0.40309	0.65656	AK8
ENSG00000165698	9	135753414	135765588	15	5	27713	-0.27266	0.60744	C9orf9
ENSG00000165699	9	135766735	135820020	89	10	28002	-1.526	0.9365	TSC1
ENSG00000165702	9	135820932	135867083	175	38	26844	0.917	0.17957	GFI1B
ENSG00000148308	9	135906076	135933890	48	5	30242	-0.30455	0.61965	GTF3C5
ENSG00000170835	9	135937365	135947248	8	4	24845	-1.3164	0.90599	CEL
ENSG00000160271	9	135973107	136039301	143	18	28783	0.0812	0.46764	RALGDS
ENSG00000148288	9	136028340	136039332	25	5	24070	1.2628	0.10334	GBGT1
ENSG00000171102	9	136080664	136084630	18	7	27757	-1.3041	0.90389	OBP2B
ENSG00000148296	9	136197552	136203235	12	3	31382	1.4123	0.078935	SURF6
ENSG00000148297	9	136205160	136214986	14	4	29414	1.5712	0.058067	MED22
ENSG00000148303	9	136215069	136218281	11	2	28513	-0.05921	0.52361	RPL7A
ENSG00000148290	9	136218610	136223552	10	2	31709	1.0318	0.15107	SURF1
ENSG00000148291	9	136223428	136228045	13	3	31740	0.52123	0.3011	SURF2
ENSG00000148248	9	136228325	136242970	33	5	29388	0.72615	0.23387	SURF4
ENSG00000198870	9	136243117	136271220	112	9	28984	0.64708	0.25879	C9orf96
ENSG00000148300	9	136271186	136283164	55	4	29681	1	0.15865	REXO4
ENSG00000160323	9	136279478	136324508	94	13	29315	0.85381	0.1966	ADAMTS13
ENSG00000160325	9	136325089	136335970	25	8	28602	0.53109	0.29768	CACFD1
ENSG00000160326	9	136336217	136344259	12	4	26974	0.97978	0.1636	SLC2A6
ENSG00000187616	9	136379708	136393734	31	8	29025	-1.6816	0.95368	TMEM8C
ENSG00000197859	9	136397286	136440641	154	19	28118	0.43986	0.33002	ADAMTSL2
ENSG00000196990	9	136444079	136451319	2	1	16027	0.70229	0.24125	FAM163B
ENSG00000123454	9	136501482	136524466	115	23	23419	1.6193	0.052689	DBH
ENSG00000123453	9	136528682	136605077	297	31	27271	0.52513	0.29975	SARDH
ENSG00000160293	9	136627016	136857726	1085	83	27636	1.0647	0.1435	VAV2
ENSG00000169925	9	136895427	136933657	118	13	26824	0.76724	0.22147	BRD3
ENSG00000196363	9	137000487	137025093	56	6	29745	0.95758	0.16914	WDR5
ENSG00000186350	9	137208944	137332431	340	28	27940	-1.7454	0.95954	RXRA
ENSG00000130635	9	137533620	137736686	968	84	25380	-1.4753	0.92994	COL5A1
ENSG00000160339	9	137772654	137779924	45	9	26848	-0.5415	0.70592	FCN2
ENSG00000085265	9	137801431	137809809	29	4	27614	-0.85168	0.80281	FCN1
ENSG00000130558	9	137967268	138013025	196	33	26631	-0.18191	0.57217	OLFM1
ENSG00000269408	9	138150512	138151275	15	3	28256	0.89145	0.18634	AL390778.1
ENSG00000178243	9	138235095	138238408	13	3	29892	0.3909	0.34794	C9orf62
ENSG00000196422	9	138370925	138380739	30	5	27865	-0.95822	0.83102	PPP1R26
ENSG00000160345	9	138387027	138393580	19	3	31664	-0.23932	0.59457	C9orf116
ENSG00000122140	9	138391830	138396519	12	3	29168	-0.28139	0.61079	MRPS2
ENSG00000160349	9	138413284	138418378	23	8	19707	-0.2976	0.617	LCN1
ENSG00000122136	9	138437985	138441815	53	7	27589	0.42298	0.33615	OBP2A
ENSG00000122133	9	138453602	138458801	20	5	30009	0.31548	0.3762	PAEP
ENSG00000204007	9	138515502	138531386	82	12	26777	1.6241	0.052179	GLT6D1
ENSG00000148386	9	138555168	138558268	10	5	27821	-0.013228	0.50528	LCN9
ENSG00000165643	9	138585253	138591374	35	6	25930	-0.059109	0.52357	SOHLH1
ENSG00000107147	9	138594031	138684992	377	42	26442	0.067968	0.47291	KCNT1
ENSG00000130559	9	138700333	138799074	110	16	28610	-0.90941	0.81843	CAMSAP1
ENSG00000130560	9	138824815	138853226	54	5	29873	-0.80191	0.7887	UBAC1
ENSG00000148411	9	138898383	138987131	294	45	28541	1.8258	0.033941	NACC2
ENSG00000238227	9	139006427	139010731	10	4	26184	-0.59729	0.72484	C9orf69
ENSG00000107187	9	139088096	139096955	23	7	29568	0.19108	0.42423	LHX3
ENSG00000165661	9	139098179	139137687	101	17	28543	0.42611	0.33501	QSOX2
ENSG00000160360	9	139221932	139254057	143	21	29724	0.048949	0.48048	GPSM1
ENSG00000213221	9	139253932	139258241	15	4	29719	-0.4234	0.664	DNLZ
ENSG00000187796	9	139256355	139268133	31	6	28845	-2.0183	0.97822	CARD9
ENSG00000165684	9	139270029	139293249	77	9	29378	-1.289	0.9013	SNAPC4
ENSG00000165689	9	139296377	139305061	57	10	27578	-0.6183	0.73181	SDCCAG3
ENSG00000165688	9	139305110	139318213	39	6	29761	-1.2754	0.89892	PMPCA
ENSG00000148384	9	139323071	139334274	40	5	28658	-0.12113	0.54821	INPP5E
ENSG00000148396	9	139334549	139372141	57	7	28802	-0.77966	0.7822	SEC16A
ENSG00000196366	9	139377947	139380518	3	2	31371	-1.5484	0.93924	C9orf163
ENSG00000148400	9	139388896	139440314	150	25	27537	-0.28446	0.61197	NOTCH1
ENSG00000172889	9	139553308	139567130	42	8	25232	-0.26735	0.6054	EGFL7
ENSG00000169692	9	139567595	139581875	35	10	25611	1.0198	0.15391	AGPAT2
ENSG00000165716	9	139607022	139618502	53	10	27420	-0.46395	0.67866	FAM69B
ENSG00000187922	9	139632619	139637808	13	2	31826	0.25872	0.39793	LCN10
ENSG00000204003	9	139632619	139642905	23	3	29438	0.082256	0.46722	LCN6
ENSG00000267206	9	139638463	139642980	10	4	26334	-0.019523	0.50779	LCN6
ENSG00000204001	9	139648838	139652678	21	3	31844	0.032277	0.48713	LCN8
ENSG00000177984	9	139654086	139660707	21	2	30218	0.024833	0.49009	LCN15
ENSG00000244187	9	139685807	139687709	6	2	31844	-0.58454	0.72057	TMEM141
ENSG00000272896	9	139685831	139695047	27	5	27979	0.65282	0.25694	RP11-216L13.17
ENSG00000213213	9	139690802	139702193	32	8	28078	0.79391	0.21362	CCDC183
ENSG00000196642	9	139702374	139735639	46	6	29376	-0.45193	0.67434	RABL6
ENSG00000232434	9	139738867	139741797	1	1	31844	-0.1191	0.5474	C9orf172
ENSG00000054148	9	139743176	139745488	5	3	25466	0.73191	0.23211	PHPT1
ENSG00000177943	9	139745395	139755249	7	2	26639	-0.43243	0.66729	MAMDC4
ENSG00000107223	9	139756571	139760738	5	2	30075	1.3661	0.085952	EDF1
ENSG00000127191	9	139776364	139821059	101	6	29416	-1.2946	0.90227	TRAF2
ENSG00000159069	9	139834887	139839148	7	3	27734	-0.36106	0.64097	FBXW5
ENSG00000176919	9	139839698	139841426	9	2	26174	0.53718	0.29557	C8G
ENSG00000184925	9	139844003	139849949	23	5	31369	0.77601	0.21887	LCN12
ENSG00000198454	9	139863695	139866442	18	2	31844	0.71909	0.23604	C9orf141
ENSG00000107317	9	139871956	139879887	14	3	27564	-0.39245	0.65264	PTGDS
ENSG00000214402	9	139876356	139880862	10	2	31473	-0.42144	0.66328	LCNL1
ENSG00000148362	9	139886870	139888436	1	1	31844	-0.28689	0.6129	C9orf142
ENSG00000107331	9	139901686	139923367	25	7	29261	0.2521	0.40048	ABCA2
ENSG00000180539	9	139921916	139931234	21	4	31421	0.57733	0.28186	C9orf139
ENSG00000180549	9	139924626	139927462	7	2	31844	0.40626	0.34228	FUT7
ENSG00000107281	9	139933922	139940655	14	6	30340	-0.40361	0.65675	NPDC1
ENSG00000054179	9	139942550	139948497	33	13	24431	-0.19575	0.5776	ENTPD2
ENSG00000186193	9	139956581	139965040	27	5	29928	0.83455	0.20199	SAPCD2
ENSG00000197355	9	139971953	139978991	21	6	19422	-0.46467	0.67892	UAP1L1
ENSG00000177239	9	139981379	140003635	143	10	15931	-0.0080035	0.50319	MAN1B1
ENSG00000176978	9	140004994	140009629	18	5	21219	-0.088026	0.53507	DPP7
ENSG00000176884	9	140032842	140063207	70	15	20725	1.2931	0.097993	GRIN1
ENSG00000184709	9	140063210	140064503	4	2	29549	-0.54293	0.70641	LRRC26
ENSG00000176248	9	140069236	140082989	34	5	23697	-0.93287	0.82456	ANAPC2
ENSG00000176101	9	140083099	140084822	4	1	30967	-1.4268	0.92318	SSNA1
ENSG00000176058	9	140086069	140098645	17	4	25069	-1.5096	0.93443	TPRN
ENSG00000188566	9	140100147	140111461	29	6	28159	-0.58424	0.72047	NDOR1
ENSG00000212864	9	140114707	140116033	1	1	20262	-2.5121	0.994	RNF208
ENSG00000197191	9	140119087	140120763	3	1	31844	-0.98326	0.83726	C9orf169
ENSG00000233198	9	140122018	140124090	6	3	26572	-0.68916	0.75464	RNF224
ENSG00000198569	9	140125209	140131006	16	6	25582	-2.1582	0.98455	SLC34A3
ENSG00000188229	9	140135665	140138159	5	2	25312	-0.51558	0.69693	TUBB4B
ENSG00000188163	9	140138036	140142222	7	3	27304	0.030849	0.4877	FAM166A
ENSG00000197768	9	140145713	140147934	4	2	31844	0.04236	0.48311	C9orf173
ENSG00000188986	9	140149625	140167998	66	5	30382	-0.092406	0.53681	NELFB
ENSG00000198113	9	140172201	140177093	5	3	26367	1.9824	0.023717	TOR4A
ENSG00000198435	9	140194083	140196703	2	1	31016	0.3306	0.37047	NRARP
ENSG00000187609	9	140201348	140317714	347	55	26861	0.31639	0.37585	EXD3
ENSG00000188747	9	140317802	140328858	33	5	26861	1.2759	0.101	NOXA1
ENSG00000188833	9	140328816	140336268	15	7	23205	1.0463	0.14771	ENTPD8
ENSG00000165802	9	140342022	140353786	16	8	22616	-0.62541	0.73415	NSMF
ENSG00000130653	9	140354404	140444986	164	38	27144	-1.7402	0.95908	PNPLA7
ENSG00000182154	9	140445651	140447007	3	1	4607	-1.5967	0.94484	MRPL41
ENSG00000148399	9	140449356	140473387	29	5	26439	-0.77605	0.78114	DPH7
ENSG00000165724	9	140476531	140484942	14	2	26493	-0.47951	0.68421	ZMYND19
ENSG00000197070	9	140500106	140509812	17	3	27444	-0.20167	0.57991	ARRDC1
ENSG00000203993	9	140509784	140513358	2	1	30577	-0.50324	0.6926	C9orf37
ENSG00000181090	9	140513444	140764468	631	37	25858	-0.78299	0.78318	EHMT1
ENSG00000148408	9	140772241	141019076	520	35	25047	0.50278	0.30756	CACNA1B
ENSG00000173876	10	92828	120103	83	12	28762	0.20461	0.41894	TUBB8
ENSG00000015171	10	180405	300577	197	16	30258	1.4152	0.078503	ZMYND11
ENSG00000151240	10	320130	735683	1280	47	28343	1.3619	0.086615	DIP2C
ENSG00000180525	10	695888	711109	25	6	29023	1.6067	0.054062	PRR26
ENSG00000107929	10	855484	977564	95	22	22990	-0.58295	0.72004	LARP4B
ENSG00000205740	10	1017097	1034281	41	7	29490	-0.93663	0.82553	AL359878.1
ENSG00000107937	10	1034338	1065876	95	13	28565	-0.15779	0.56269	GTPBP4
ENSG00000148377	10	1064847	1071799	29	7	30071	-0.61726	0.73147	IDI2
ENSG00000067064	10	1085848	1095110	14	5	31680	-0.53184	0.70258	IDI1
ENSG00000047056	10	1095478	1178237	289	25	22151	0.73345	0.23164	WDR37
ENSG00000185736	10	1228073	1779670	2464	180	28352	0.4497	0.32647	ADARB2
ENSG00000067057	10	3108525	3179904	633	66	28096	0.38839	0.34886	PFKP
ENSG00000107959	10	3179920	3215003	172	19	28865	0.29909	0.38244	PITRM1
ENSG00000067082	10	3818188	3827473	19	6	31691	4.5038	3.3368e-06	KLF6
ENSG00000165568	10	4828821	4890254	399	32	30560	-1.4889	0.93174	AKR1E2
ENSG00000187134	10	4934796	5025475	408	26	29172	-0.47309	0.68193	AKR1C1
ENSG00000151632	10	5029967	5060223	193	21	27507	2.2418	0.012486	AKR1C2
ENSG00000196139	10	5077546	5149878	329	26	28910	-1.6018	0.9454	AKR1C3
ENSG00000196326	10	5196335	5244449	215	13	24383	-1.4374	0.9247	AKR1CL1
ENSG00000198610	10	5237425	5260912	103	7	30754	-1.0745	0.8587	AKR1C4
ENSG00000178473	10	5406972	5416169	78	16	26006	-0.029909	0.51193	UCN3
ENSG00000178462	10	5435061	5446793	37	4	30028	0.16807	0.43326	TUBAL3
ENSG00000173848	10	5454514	5500426	101	8	28504	0.57699	0.28197	NET1
ENSG00000178372	10	5540658	5541533	4	2	31844	-0.78221	0.78296	CALML5
ENSG00000178363	10	5566924	5568225	5	2	31701	0.41932	0.33749	CALML3
ENSG00000196372	10	5680830	5708558	158	36	29678	1.8779	0.030195	ASB13
ENSG00000108021	10	5726801	5805703	201	22	30233	0.25723	0.3985	FAM208B
ENSG00000057608	10	5807186	5884095	199	24	30212	-0.051942	0.52071	GDI2
ENSG00000134461	10	5903580	5931869	129	14	29660	-1.6039	0.94563	ANKRD16
ENSG00000134452	10	5931535	5979556	146	15	30310	-1.7474	0.95972	FBXO18
ENSG00000134470	10	5990855	6020150	153	28	30076	-0.52098	0.69881	IL15RA
ENSG00000134460	10	6052652	6104288	177	27	30212	-1.0535	0.85395	IL2RA
ENSG00000134453	10	6130950	6159420	99	18	30298	0.45819	0.32341	RBM17
ENSG00000170525	10	6186881	6277495	516	98	26479	-0.60137	0.7262	PFKFB3
ENSG00000212743	10	6392278	6394723	3	1	31844	0.52923	0.29832	DKFZP667F0711
ENSG00000065675	10	6469105	6622263	454	61	27431	-0.93469	0.82502	PRKCQ
ENSG00000198879	10	7200586	7453450	454	41	29100	0.26731	0.39462	SFMBT2
ENSG00000123243	10	7601232	7708961	511	54	28609	-0.40176	0.65607	ITIH5
ENSG00000151655	10	7745232	7791483	208	29	22782	0.68171	0.24771	ITIH2
ENSG00000151657	10	7792925	7829990	154	21	24568	0.16123	0.43596	KIN
ENSG00000165629	10	7830092	7849778	71	9	23330	1.4325	0.075999	ATP5C1
ENSG00000165632	10	7860467	8058590	568	33	28651	-0.28386	0.61174	TAF3
ENSG00000107485	10	8095567	8117161	88	13	26104	-0.25151	0.59929	GATA3
ENSG00000048740	10	11047259	11378674	954	87	29625	2.1456	0.015953	CELF2
ENSG00000148429	10	11495945	11653753	323	17	29964	2.7904	0.002632	USP6NL
ENSG00000134463	10	11784365	11806069	66	8	28430	1.0016	0.15826	ECHDC3
ENSG00000148426	10	11865338	11914276	140	19	19728	0.83711	0.20127	PROSER2
ENSG00000151461	10	11962021	12085169	197	19	29818	-1.1433	0.87353	UPF2
ENSG00000181192	10	12110971	12165224	180	17	29590	0.55069	0.29092	DHTKD1
ENSG00000065665	10	12171636	12211960	123	8	30925	1.5069	0.065922	SEC61A2
ENSG00000165609	10	12207324	12238143	73	15	29812	1.2494	0.10577	NUDT5
ENSG00000151465	10	12237964	12292588	149	18	30268	0.23951	0.40536	CDC123
ENSG00000183049	10	12391481	12877545	2244	161	30106	0.45417	0.32485	CAMK1D
ENSG00000151468	10	12938627	13141652	929	80	28716	-0.83523	0.79821	CCDC3
ENSG00000123240	10	13141449	13180291	122	20	30214	0.82112	0.20579	OPTN
ENSG00000065328	10	13203554	13253104	184	32	24193	0.31192	0.37755	MCM10
ENSG00000165623	10	13263767	13276334	73	15	30348	-0.38927	0.65146	UCMA
ENSG00000107537	10	13319796	13344412	123	17	30091	0.089157	0.46448	PHYH
ENSG00000226209	10	13350145	13350447	1	1	31844	-1.6009	0.9453	AL138764.1
ENSG00000086475	10	13359424	13390297	90	8	29204	-1.1182	0.86826	SEPHS1
ENSG00000165626	10	13480484	13570974	299	20	26784	-0.17839	0.57079	BEND7
ENSG00000165630	10	13628927	13672868	99	14	28888	-0.42945	0.6662	PRPF18
ENSG00000239665	10	13652047	13710299	276	15	30450	0.074077	0.47047	RP11-295P9.3
ENSG00000151474	10	13685706	14504141	3710	236	29872	0.51829	0.30213	FRMD4A
ENSG00000065809	10	14560556	14816896	1067	75	30153	3	0.00135	FAM107B
ENSG00000185267	10	14861249	14880574	49	11	27231	0.23467	0.40723	CDNF
ENSG00000187522	10	14880163	14913740	49	9	28410	1.2927	0.098062	HSPA14
ENSG00000152455	10	14920819	14946314	40	9	23976	0.22645	0.41042	SUV39H2
ENSG00000152457	10	14939358	14996431	136	25	26503	1.0331	0.15078	DCLRE1C
ENSG00000197889	10	15001438	15030049	195	13	29083	-0.25935	0.60232	MEIG1
ENSG00000152463	10	15074226	15115851	154	22	28438	0.28884	0.38635	OLAH
ENSG00000176244	10	15119522	15130775	57	12	30161	0.14571	0.44207	ACBD7
ENSG00000176236	10	15137384	15139318	6	3	31513	0.92738	0.17686	C10orf111
ENSG00000152464	10	15139179	15181817	135	15	29901	-0.33308	0.63046	RPP38
ENSG00000152465	10	15144583	15210692	215	26	30323	-1.0765	0.85914	NMT2
ENSG00000148468	10	15253642	15413061	488	43	28756	0.39488	0.34647	FAM171A1
ENSG00000077943	10	15555948	15762124	545	36	30107	-1.2833	0.9003	ITGA8
ENSG00000148481	10	15820169	15902519	50	8	26865	-0.0092909	0.50371	FAM188A
ENSG00000165983	10	16478942	16555736	286	16	30612	-0.19609	0.57773	PTER
ENSG00000165985	10	16555742	16564004	32	7	26960	-1.7379	0.95889	C1QL3
ENSG00000148484	10	16632610	16859527	815	69	29470	0.78596	0.21594	RSU1
ENSG00000107611	10	16865963	17171830	1205	75	27908	0.23891	0.40559	CUBN
ENSG00000107614	10	17184253	17244053	235	11	31304	0.91599	0.17984	TRDMT1
ENSG00000026025	10	17270258	17279592	14	4	21341	0.82568	0.20449	VIM
ENSG00000148488	10	17360382	17496329	556	29	25407	0.81416	0.20778	ST8SIA6
ENSG00000165996	10	17631958	17659376	95	14	31063	-0.0029722	0.50119	PTPLA
ENSG00000136738	10	17686124	17757913	263	12	31566	-0.49862	0.69098	STAM
ENSG00000148483	10	17794251	17842867	48	14	27908	-0.50656	0.69377	TMEM236
ENSG00000183748	10	17851362	17953178	100	27	25786	1.3373	0.090558	MRC1L1
ENSG00000184040	10	18041218	18089855	48	16	26485	-1.0459	0.8522	TMEM236
ENSG00000120586	10	18098352	18200091	86	29	25510	1.0138	0.15534	MRC1
ENSG00000148482	10	18240768	18332221	417	43	29832	0.72088	0.23549	SLC39A12
ENSG00000165995	10	18429606	18830798	1589	96	30050	2.4578	0.0069894	CACNB2
ENSG00000241058	10	18834490	18940551	390	16	26163	-0.39232	0.65259	NSUN6
ENSG00000271786	10	18931405	18944123	37	5	28437	0.40324	0.34339	RP11-139J15.7
ENSG00000165997	10	18948334	18970568	60	11	25888	0.23673	0.40643	ARL5B
ENSG00000204740	10	19492779	20079330	2308	81	29665	-0.43088	0.66672	MALRD1
ENSG00000120594	10	20105168	20578785	1805	75	25842	0.18043	0.42841	PLXDC2
ENSG00000078114	10	21068902	21463116	1069	61	30491	3.6361	0.00013838	NEBL
ENSG00000204683	10	21414692	21435488	29	7	30916	3.3192	0.00045141	C10orf113
ENSG00000204682	10	21781587	21786191	5	2	23532	-0.30621	0.62028	CASC10
ENSG00000180592	10	21802407	21814611	7	3	26954	0.060307	0.47596	SKIDA1
ENSG00000078403	10	21823094	22032559	136	15	25590	-0.32441	0.62719	MLLT10
ENSG00000136770	10	22045466	22292698	199	13	27132	-0.36628	0.64292	DNAJC1
ENSG00000223601	10	22497743	22498950	2	1	31844	2.0881	0.018395	EBLN1
ENSG00000148444	10	22604903	22609235	1	1	1989	-0.40974	0.659	COMMD3
ENSG00000269897	10	22605317	22618471	2	1	1989	-0.58196	0.7197	COMMD3-BMI1
ENSG00000077327	10	22634399	22743153	122	8	9234	-1.0024	0.84191	SPAG6
ENSG00000150867	10	22823778	23003484	421	20	30366	1.2236	0.11056	PIP4K2A
ENSG00000165309	10	23216953	23326518	211	20	24442	1.0939	0.137	ARMC3
ENSG00000148450	10	23384435	23410942	81	14	29194	0.31639	0.37585	MSRB2
ENSG00000168267	10	23481256	23483181	4	2	31270	-0.091333	0.53639	PTF1A
ENSG00000204566	10	23492745	23528745	49	8	25991	-0.3132	0.62294	C10orf115
ENSG00000179133	10	23556124	23633774	177	19	27775	0.15706	0.4376	C10orf67
ENSG00000165312	10	23728198	23731308	2	1	30697	2.5514	0.0053641	OTUD1
ENSG00000120549	10	23983675	24836772	2510	144	28193	-0.48589	0.68648	KIAA1217
ENSG00000107863	10	24872538	25012597	193	19	28690	0.19875	0.42123	ARHGAP21
ENSG00000099256	10	25137536	25241533	357	30	27658	-1.4361	0.92451	PRTFDC1
ENSG00000151023	10	25270908	25305089	33	6	29090	0.83087	0.20302	ENKUR
ENSG00000185875	10	25305587	25315593	19	2	30106	0.75006	0.22661	THNSL1
ENSG00000151025	10	25463991	25891155	1632	47	28370	0.92783	0.17675	GPR158
ENSG00000095777	10	26223196	26501456	850	16	24158	0.40699	0.34201	MYO3A
ENSG00000136750	10	26505236	26593487	206	11	30195	0.17665	0.42989	GAD2
ENSG00000077420	10	26727132	26856732	457	46	29485	0.44644	0.32764	APBB1IP
ENSG00000148459	10	26986588	27035727	199	24	30950	1.199	0.11527	PDSS1
ENSG00000136754	10	27035522	27150016	420	22	30834	-0.21394	0.5847	ABI1
ENSG00000107890	10	27280843	27389421	411	20	26681	-0.99186	0.83937	ANKRD26
ENSG00000136758	10	27399383	27444195	178	14	25777	-1.1778	0.88057	YME1L1
ENSG00000120539	10	27443753	27475853	103	8	26531	-1.1937	0.88369	MASTL
ENSG00000107897	10	27484146	27531059	333	15	27060	-1.1913	0.88323	ACBD5
ENSG00000182077	10	27687116	27703297	118	12	25677	-0.39504	0.65359	PTCHD3
ENSG00000099246	10	27793197	27831143	69	10	28005	1.2143	0.11231	RAB18
ENSG00000150051	10	27961804	28034989	215	21	28099	0.24756	0.40224	MKX
ENSG00000169126	10	28064115	28287977	490	22	30527	-0.37908	0.64769	ARMC4
ENSG00000150054	10	28339922	28623415	1141	34	30585	1.76	0.039202	MPP7
ENSG00000095787	10	28821422	28912041	148	12	30419	1.6607	0.048383	WAC
ENSG00000095739	10	28966271	28971868	10	2	27913	0.91097	0.18116	BAMBI
ENSG00000204365	10	29135337	29170827	188	17	28375	1.4162	0.078357	C10orf126
ENSG00000120563	10	29577990	29607257	201	26	28737	0.62608	0.26563	LYZL1
ENSG00000197321	10	29746267	30025710	1259	81	25921	1.011	0.15602	SVIL
ENSG00000165757	10	30301729	30404423	294	28	23389	0.70438	0.2406	KIAA1462
ENSG00000107951	10	30598730	30663377	232	22	28059	0.096312	0.46164	MTPAP
ENSG00000107968	10	30722866	30750762	52	6	28529	-0.85191	0.80287	MAP3K8
ENSG00000151033	10	30900718	30918691	106	15	26711	0.056624	0.47742	LYZL2
ENSG00000183621	10	31109136	31320866	641	23	22246	0.75261	0.22584	ZNF438
ENSG00000148516	10	31607424	31818742	266	17	28844	2.1295	0.016606	ZEB1
ENSG00000165322	10	32094365	32217742	218	13	24310	-0.68502	0.75333	ARHGAP12
ENSG00000170759	10	32297938	32345359	99	10	15070	-0.50321	0.69259	KIF5B
ENSG00000120616	10	32556679	32667726	257	11	30672	-2.093	0.98182	EPC1
ENSG00000216937	10	32735068	32863492	381	18	29970	-0.89068	0.81345	CCDC7
ENSG00000150076	10	32832297	33171802	993	20	29464	-0.93518	0.82515	C10ORF68
ENSG00000150093	10	33189247	33294720	236	24	29977	-0.64309	0.73992	ITGB1
