ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	eqtlMapSNPs	eqtlMapminP	eqtlMapminQ	eqtlMapts	eqtlDirection	ciMap	ciMapts	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000105877	DNAH11	7	21582833	21941457	1	protein_coding	8701	DNAH11	NA	0.456635771	0	0	56	2.56639e-18	4.12036e-84	EyeGEx:eQTLcatalogue/GENCORD_ge_T-cell:eQTLcatalogue/HipSci_ge_iPSC:CMC_SVA_cis:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Cortex:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Brain_Putamen_basal_ganglia:GTEx/v8/Colon_Sigmoid:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Pancreas:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Thyroid	+	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.166e-09	rs7811417	111
ENSG00000164649	CDCA7L	7	21940518	21985702	-1	protein_coding	55536	CDCA7L	0.120661404768047	-0.449039521	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	5.438e-11	rs7811417:rs2711117:rs79210963;rs78849264:rs79210963:rs79210963;rs76881352:rs76881352	111:112
ENSG00000136237	RAPGEF5	7	22157856	22396763	-1	protein_coding	9771	RAPGEF5	0.997815952976676	0.440414825	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:hESC	4.918e-11	rs7811417:rs2711117:rs79210963	111:112
ENSG00000122550	KLHL7	7	23145353	23217533	1	protein_coding	55975	KLHL7	0.000319112118508392	-0.739354549	0	0	0	NA	NA	NA	NA	Yes	GM12878:IMR90:Mesenchymal_Stem_Cell	4.918e-11	rs2711117:rs79210963:rs7811417:rs76881352:rs79210963;rs76881352	111:112
ENSG00000214871	AC005082.1	7	23210760	23234503	1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	4.918e-11	rs79210963;rs76881352:rs76881352:rs2711117:rs79210963:rs79210963;rs78849264	112
ENSG00000136243	NUPL2	7	23221446	23240630	1	protein_coding	11097	NUPL2	3.67028875429224e-05	0.119395255	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	4.918e-11	rs79210963;rs76881352:rs76881352:rs2711117:rs79210963:rs79210963;rs78849264	112
ENSG00000156928	MALSU1	7	23338358	23351348	1	protein_coding	115416	MALSU1	1.78046134626036e-08	1.050654456	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:IMR90:Mesenchymal_Stem_Cell	4.918e-11	rs79210963:rs79210963;rs76881352:rs76881352:rs2711117	112
ENSG00000136231	IGF2BP3	7	23349828	23510086	-1	protein_coding	10643	IGF2BP3	0.999726189174336	0.303349693	0	0	0	NA	NA	NA	NA	Yes	IMR90	7.836e-09	rs79210963;rs76881352:rs76881352	112
ENSG00000164548	TRA2A	7	23544399	23571660	-1	protein_coding	29896	TRA2A	0.212371727129574	0.728105075	0	0	0	NA	NA	NA	NA	Yes	Aorta:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.584e-11	rs2711117:rs79210963:rs79210963;rs78849264:rs78849264:rs79210963;rs76881352:rs76881352	112
ENSG00000169193	CCDC126	7	23636998	23684327	1	protein_coding	90693	CCDC126	0.351142326713522	-0.545990619	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.584e-11	rs79210963:rs2711117:rs79210963;rs78849264:rs79210963;rs76881352:rs76881352:rs78849264	112
ENSG00000188732	FAM221A	7	23719749	23742868	1	protein_coding	340277	FAM221A	5.09767784280586e-09	0.100483294	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.584e-11	rs7811417:rs2711117:rs79210963:rs79210963;rs78849264:rs79210963;rs76881352:rs76881352:rs78849264	111:112
ENSG00000196335	STK31	7	23749786	23872132	1	protein_coding	56164	STK31	0.233315306725925	-0.131377652	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.584e-11	rs2711117:rs79210963:rs79210963;rs78849264:rs78849264:rs79210963;rs76881352:rs76881352	112
ENSG00000122585	NPY	7	24323782	24331484	1	protein_coding	4852	NPY	0.588186085546856	0.049722148	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops:GM12878:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:hESC	2.584e-11	rs2711117:rs79210963:rs79210963;rs76881352:rs76881352:rs79210963;rs78849264:rs78849264	112
ENSG00000105926	MPP6	7	24612887	24733812	1	protein_coding	51678	MPP6	0.930676770761374	-0.191014452	36	13.34	116	1.09998e-30	0	eQTLcatalogue/GENCORD_ge_fibroblast:PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:CMC_SVA_cis:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Putamen_basal_ganglia:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Thyroid	-	Yes	Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.584e-11	rs2711117;rs79210963;rs78849264;rs76881352;rs2711117:rs79210963:rs79210963;rs78849264:rs79210963;rs76881352:rs76881352:rs78849264	112
ENSG00000105928	DFNA5	7	24737972	24809244	-1	protein_coding	1687	DFNA5	1.21683174137448e-05	0.144414547	61	14.15	127	3.27170000000001e-310	0	eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/BrainSeq_ge_brain:eQTLcatalogue/CEDAR_B-cell_CD19:eQTLcatalogue/CEDAR_monocyte_CD14:eQTLcatalogue/Fairfax_2012_B-cell_CD19:eQTLcatalogue/Fairfax_2014_IFN24:eQTLcatalogue/Fairfax_2014_LPS24:eQTLcatalogue/Fairfax_2014_LPS2:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/GENCORD_ge_LCL:eQTLcatalogue/GEUVADIS_ge_LCL:eQTLcatalogue/Nedelec_2016_ge_macrophage_naive:eQTLcatalogue/Quach_2016_ge_monocyte_IAV:PsychENCODE_eQTLs:DICE/B_cell_naive:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:CMC_SVA_cis:CMC_NoSVA_cis:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adrenal_Gland:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Cortex:GTEx/v8/Brain_Hippocampus:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Brain_Putamen_basal_ganglia:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Spleen:GTEx/v8/Testis:GTEx/v8/Thyroid	+	Yes	GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.584e-11	rs79210963;rs78849264;rs2711117;rs76881352;rs2711117:rs79210963:rs79210963;rs78849264:rs78849264:rs76881352	112
ENSG00000070882	OSBPL3	7	24836158	25021253	-1	protein_coding	26031	OSBPL3	0.00266192967168592	-1.519728876	14	5.834	56	5.4767e-09	3.14571e-23	eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Thyroid	-	Yes	Fetal_Cortex:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.867e-11	rs79210963;rs76881352;rs2711117;rs78849264;rs79210963:rs76881352:rs79210963	112
ENSG00000172115	CYCS	7	25159710	25164980	-1	protein_coding	54205	CYCS	0.583556979310405	-1.382925296	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	4.918e-11	rs79210963:rs2711117:rs78849264:rs79210963;rs78849264:rs79210963;rs76881352:rs76881352	112
ENSG00000153790	C7orf31	7	25174316	25219975	-1	protein_coding	136895	C7orf31	7.44109236489478e-08	0.0581809	0	0	0	NA	NA	NA	NA	Yes	GM12878:IMR90:Mesendoderm	4.918e-11	rs76881352:rs2711117:rs79210963:rs79210963;rs78849264:rs79210963;rs76881352	112
ENSG00000105997	HOXA3	7	27145803	27192200	-1	protein_coding	3200	HOXA3	0.931754220622883	-0.602347946	0	0	0	NA	NA	NA	NA	Yes	IMR90	5.438e-11	rs2711117:rs79210963;rs78849264:rs79210963:rs79210963;rs76881352:rs76881352	112
ENSG00000197576	HOXA4	7	27168126	27170418	-1	protein_coding	3201	HOXA4	0.00942667003682843	0.361771686	0	0	0	NA	NA	NA	NA	Yes	IMR90	5.438e-11	rs2711117:rs79210963;rs78849264:rs79210963:rs79210963;rs76881352:rs76881352	112
ENSG00000106004	HOXA5	7	27180671	27183287	-1	protein_coding	3202	HOXA5	0.79621299361995	0.098403071	0	0	0	NA	NA	NA	NA	Yes	IMR90	5.438e-11	rs2711117:rs79210963;rs78849264:rs79210963:rs79210963;rs76881352:rs76881352	112
ENSG00000106006	HOXA6	7	27185015	27190222	-1	protein_coding	3203	HOXA6	1.80043020270311e-05	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	5.438e-11	rs2711117:rs79210963;rs78849264:rs79210963:rs79210963;rs76881352:rs76881352	112
ENSG00000122592	HOXA7	7	27193335	27197555	-1	protein_coding	3204	HOXA7	0.00316907031376716	-0.435656686	0	0	0	NA	NA	NA	NA	Yes	IMR90	5.438e-11	rs2711117:rs79210963;rs78849264:rs79210963:rs79210963;rs76881352:rs76881352	112
ENSG00000106049	HIBADH	7	27565061	27702614	-1	protein_coding	11112	HIBADH	0.25072009941523	0.340572489	0	0	0	NA	NA	NA	NA	Yes	IMR90	7.836e-09	rs79210963;rs76881352:rs76881352	112
ENSG00000146592	CREB5	7	28338940	28865511	1	protein_coding	9586	CREB5	0.989844564730837	-2.184206637	0	0	1	1.4913e-06	0.0116429613420861	eQTLGen_trans_eQTLs	+	No	NA	7.957e-13	rs1858999	230
ENSG00000136193	SCRN1	7	29959719	30029905	-1	protein_coding	9805	SCRN1	0.065188552320723	0.222480506	0	0	1	1.0291e-06	0.00836142953472691	eQTLGen_trans_eQTLs	-	No	NA	7.607e-06	rs3795310	3
ENSG00000169902	TPST1	7	65670186	65885530	1	protein_coding	8460	TPST1	0.0114811021514916	-0.817129954	0	0	3	9.0218e-08	0.00105124835742444	eQTLGen_trans_eQTLs	-	No	NA	1.299e-13	rs1858999	230
ENSG00000158321	AUTS2	7	69063905	70258054	1	protein_coding	26053	AUTS2	0.996187482008472	-0.774735851	0	0	2	4.0559e-08	0.000582138293340906	eQTLGen_trans_eQTLs	-	Yes	IMR90	7.103e-14	rs9607782;rs2944821	114:241
ENSG00000185274	WBSCR17	7	70597155	71178585	1	protein_coding	64409	WBSCR17	0.0956174277642264	-0.40327124	65	16.2	34	2.59755e-06	0.0129877	eQTLcatalogue/TwinsUK_ge_skin:GTEx/v8/Pancreas:GTEx/v8/Skin_Sun_Exposed_Lower_leg	+	Yes	EP_correlation_cell_type_oneway:Adult_Cortex:IMR90	1.902e-09	rs73356099;rs10238960;rs73356099:rs2944821	113:114
ENSG00000183166	CALN1	7	71244476	71912136	-1	protein_coding	83698	CALN1	0.153650290078419	1.041424886	243	16.31	207	5.07034e-11	1.26545648765374e-08	PsychENCODE_eQTLs:CMC_SVA_cis:CMC_NoSVA_cis:GTEx/v8/Skin_Sun_Exposed_Lower_leg	+	Yes	hESC	1.902e-09	rs2944821	114
ENSG00000196313	POM121	7	72349936	72421979	1	protein_coding	9883	POM121	NA	-1.370618997	0	0	1	0.000279171	5.77107e-52	GTEx/v8/Esophagus_Muscularis	+	Yes	Promoter_anchored_loops	2.192e-09	rs2944821	114
ENSG00000267985	AC005488.1	7	72459478	72464996	1	protein_coding	NA	NA	NA	NA	0	0	134	1.8387e-12	0	eQTLGen_cis_eQTLs	-	No	NA	1.902e-09	rs2944821	114
ENSG00000135211	TMEM60	7	77423045	77427897	-1	protein_coding	85025	TMEM60	0.661431575510107	0.010916165	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	2.002e-06	rs1589726	115
ENSG00000006576	PHTF2	7	77428122	77586818	1	protein_coding	57157	PHTF2	0.0249464272569149	0.430860463	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	2.002e-06	rs1589726	115
ENSG00000187391	MAGI2	7	77646393	79082890	-1	protein_coding	9863	MAGI2	0.883174386756098	-1.160246053	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	1.197e-08	rs1589726	115
ENSG00000127955	GNAI1	7	79763271	79848718	1	protein_coding	2770	GNAI1	0.917528243665787	0.288400901	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:hESC	5.087e-07	rs1589726	115
ENSG00000135218	CD36	7	79998891	80308593	1	protein_coding	948	CD36	8.31103233660849e-46	-0.1216654	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:hESC	5.087e-07	rs1589726	115
ENSG00000214415	GNAT3	7	80087987	80141336	-1	protein_coding	346562	GNAT3	0.000297548170729583	0.04372583	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm	5.087e-07	rs1589726	115
ENSG00000075223	SEMA3C	7	80371854	80551675	-1	protein_coding	10512	SEMA3C	0.296856253558956	-0.134328866	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm	2.002e-06	rs1589726	115
ENSG00000019991	HGF	7	81328322	81399754	-1	protein_coding	3082	HGF	0.994701028645709	-0.594138122	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	2.002e-06	rs1589726	115
ENSG00000170381	SEMA3E	7	82993222	83278326	-1	protein_coding	9723	SEMA3E	0.0304478723822677	2.23783954	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	5.781e-10	rs35182064	116
ENSG00000153993	SEMA3D	7	84624869	84816171	-1	protein_coding	223117	SEMA3D	3.53080230466104e-05	0.161252809	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm	1.45e-10	rs10268818:rs13230321	116
ENSG00000198822	GRM3	7	86273230	86494200	1	protein_coding	2913	GRM3	0.984710456532565	-0.444756048	30	14.53	3	0.000518435	0.03404323802833	PsychENCODE_eQTLs	+	Yes	Adult_Cortex:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:hESC	6.296e-17	rs6943762;rs10268818;rs13230321;rs12704289;rs6943762:rs10268818:rs35182064:rs6943762;rs13230321:rs12704289:rs6943762;rs13230321:rs13230321	116
ENSG00000164659	KIAA1324L	7	86506222	86689015	-1	protein_coding	222223	KIAA1324L	0.000166955192879022	-0.856784619	0	0	24	7.6679e-09	6.80826e-07	PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:BRAINEAC/SNIG:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Nerve_Tibial	+	Yes	hESC	6.296e-17	rs6943762;rs12704289;rs13230321;rs35182064;rs10268818;rs13016542;rs78719985;rs17677434	38:116
ENSG00000135164	DMTF1	7	86781677	86825653	1	protein_coding	9988	DMTF1	0.956216302595223	-0.567396999	0	0	1	0.000110201	0.0185452	GTEx/v8/Brain_Cerebellum	-	Yes	GM12878:Mesenchymal_Stem_Cell:Mesendoderm:hESC	6.296e-17	rs6943762;rs6943762:rs10268818:rs6943762;rs13230321:rs12704289:rs6943762;rs12704289;rs13230321:rs35182064:rs13230321	116
ENSG00000135185	TMEM243	7	86825478	86849903	-1	protein_coding	79161	TMEM243	1.28559617872968e-05	-0.843413545	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	1.105e-12	rs10268818:rs13230321:rs35182064:rs6943762	116
ENSG00000005469	CROT	7	86974997	87029111	1	protein_coding	54677	CROT	6.7490162375597e-21	0.232949442	0	0	7	2.66794e-06	0.0133397	eQTLcatalogue/CEDAR_rectum	+	No	NA	1.45e-10	rs10268818	116
ENSG00000008277	ADAM22	7	87563458	87832204	1	protein_coding	53616	ADAM22	0.999388899396346	-0.308331378	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	1.45e-10	rs10268818:rs13230321	116
ENSG00000127954	STEAP4	7	87905744	87936206	-1	protein_coding	79689	STEAP4	1.49862010031802e-05	-1.179020401	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	6.296e-17	rs6943762:rs10268818:rs6943762;rs13230321:rs12704289:rs6943762;rs12704289;rs13230321:rs13230321:rs35182064	116
ENSG00000164645	C7orf62	7	88423420	88425035	-1	protein_coding	219557	C7orf62	0.0235072221293244	0.102356439	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	1.105e-12	rs6943762	116
ENSG00000205356	TECPR1	7	97843936	97881563	-1	protein_coding	25851	TECPR1	2.43068227306975e-07	-0.002393851	0	0	1	6.4401e-06	0.040635121813829	eQTLGen_trans_eQTLs	-	No	NA	6.934e-08	rs7587251	46
ENSG00000166997	CNPY4	7	99717236	99723134	1	protein_coding	245812	CNPY4	3.6762305295632e-09	-0.690871578	0	0	1	1.3284e-17	0	eQTLGen_trans_eQTLs	+	No	NA	2.374e-08	rs11076631	213
ENSG00000166924	NYAP1	7	100081550	100092422	1	protein_coding	222950	NYAP1	0.990932129553248	NA	0	0	1	2.3584e-06	0.0175898520084567	eQTLGen_trans_eQTLs	+	No	NA	2.068e-13	rs10838634	155
ENSG00000214253	FIS1	7	100882739	100895597	-1	protein_coding	51024	FIS1	0.0401785771611955	-0.587252022	0	0	1	6.6938e-06	0.0418739519284516	eQTLGen_trans_eQTLs	NA	No	NA	NA	rs9891739	218
ENSG00000128606	LRRC17	7	102553438	102585396	1	protein_coding	10234	LRRC17	6.63875292520614e-08	-0.079359511	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	1.472e-14	rs2252074;rs2057884;rs6963395:rs2252074;rs2470939:rs2252074;rs6963395:rs2057884:rs6963395:rs2252074;rs2057884:rs2057884;rs6963395	117
ENSG00000161048	NAPEPLD	7	102740223	102790007	-1	protein_coding	222236	NAPEPLD	0.0627214993961428	-0.495890694	0	0	0	NA	NA	NA	NA	Yes	GM12878:IMR90:Trophoblast-like_Cell:hESC	1.472e-14	rs2252074;rs2057884;rs6963395:rs2252074;rs2470939:rs2252074;rs6963395:rs2057884:rs6963395:rs2252074;rs2057884:rs2057884;rs6963395	117
ENSG00000105819	PMPCB	7	102937869	102969958	1	protein_coding	9512	PMPCB	5.37977878966889e-06	-0.013645395	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.472e-14	rs6963395:rs2057884:rs2057884;rs6963395:rs2252074;rs2057884:rs2252074;rs2057884;rs2470939:rs2252074;rs6963395	117
ENSG00000105821	DNAJC2	7	102952921	102985320	-1	protein_coding	27000	DNAJC2	0.984694417551266	-0.356423582	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.472e-14	rs2252074;rs2057884;rs6963395:rs2252074;rs2470939:rs2252074;rs6963395:rs2057884:rs6963395:rs2252074;rs2057884:rs2057884;rs6963395	117
ENSG00000161057	PSMC2	7	102984701	103009842	1	protein_coding	5701	PSMC2	0.999210832748991	-0.153370661	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.472e-14	rs2252074;rs2057884;rs6963395:rs2252074;rs2470939:rs2252074;rs6963395:rs2057884:rs6963395:rs2252074;rs2057884:rs2057884;rs6963395	117
ENSG00000170615	SLC26A5	7	102993177	103086624	-1	protein_coding	375611	SLC26A5	0.00137555507026871	NA	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm:hESC	1.472e-14	rs2252074;rs2057884;rs6963395:rs2252074;rs2470939:rs2252074;rs6963395:rs2057884:rs6963395:rs2252074	117
ENSG00000164815	ORC5	7	103766788	103848495	-1	protein_coding	5001	ORC5	2.288348167214e-05	1.088750131	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	1.697e-12	rs6963395:rs2057884:rs2057884;rs6963395:rs2252074;rs2057884	117
ENSG00000187416	LHFPL3	7	103969104	104549001	1	protein_coding	375612	LHFPL3	0.795069316295047	NA	0	0	124	2.24509e-11	1.12254e-07	eQTLcatalogue/TwinsUK_ge_LCL	+	No	NA	1.269e-14	rs2252074;rs2470939;rs2057884;rs6963395;rs13310815	117
ENSG00000005483	KMT2E	7	104654626	104754808	1	protein_coding	55904	KMT2E	0.999999994702687	-0.608755693	37	22.3	360	7.24389e-09	3.62195e-05	eQTLcatalogue/Kasela_2017_T-cell_CD4:eQTLcatalogue/Kasela_2017_T-cell_CD8:CMC_SVA_cis:GTEx/v8/Muscle_Skeletal:GTEx/v8/Pancreas:GTEx/v8/Cells_Cultured_fibroblasts	-	Yes	Promoter_anchored_loops:EP_correlation_cell_type_oneway:Adult_Cortex:Fetal_Cortex:Aorta:Bladder:Dorsolateral_Prefrontal_Cortex:Hippocampus:Left_Ventricle:Liver:Lung:Psoas:Right_Ventricle:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	1.269e-14	rs6963395;rs2252074;rs2057884;rs2470939;rs13310815;rs2057884:rs6963395:rs2252074;rs2470939:rs2252074;rs6963395:rs2252074;rs6963395:rs2057884:rs2057884;rs2470939:rs2057884;rs13310815:rs2252074;rs13310815:rs13310815:rs2470939:rs2252074	117
ENSG00000135250	SRPK2	7	104751151	105039755	-1	protein_coding	6733	SRPK2	0.997504054449169	-0.650865281	290	15.45	339	3.6228e-56	0	eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/BLUEPRINT_ge_neutrophil:eQTLcatalogue/Quach_2016_ge_monocyte_naive:eQTLcatalogue/TwinsUK_ge_LCL:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:CMC_SVA_cis:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Lung:GTEx/v8/Nerve_Tibial:GTEx/v8/Pituitary:GTEx/v8/Spleen:GTEx/v8/Testis:GTEx/v8/Thyroid	+	Yes	Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.269e-14	rs2252074;rs2057884;rs6963395;rs13310815;rs2470939;rs6963395:rs2252074;rs2470939:rs2252074;rs6963395:rs2057884:rs6963395:rs2252074;rs2057884:rs2057884;rs6963395:rs2057884;rs13310815:rs2252074	117
ENSG00000091127	PUS7	7	105080108	105162714	-1	protein_coding	54517	PUS7	2.16505288475568e-05	-0.300553659	0	0	3	3.1043e-07	0.00101110352955772	eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel	+	Yes	Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	1.472e-14	rs13310815;rs6963395;rs2252074;rs2057884;rs6963395:rs2252074;rs2470939:rs2252074;rs6963395:rs2057884:rs6963395:rs2252074;rs2057884:rs2057884	117
ENSG00000135249	RINT1	7	105172532	105208124	1	protein_coding	60561	RINT1	1.92725153213016e-06	-0.052031801	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	1.472e-14	rs2252074;rs2057884;rs6963395:rs2252074;rs2470939:rs2252074;rs2057884:rs6963395:rs2057884;rs6963395:rs2057884:rs2252074;rs6963395:rs2057884;rs13310815:rs2252074;rs13310815	117
ENSG00000185055	EFCAB10	7	105205567	105241322	-1	protein_coding	100130771	EFCAB10	0.100686560719915	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.472e-14	rs6963395:rs2057884:rs2057884;rs6963395:rs2252074;rs2057884:rs2252074;rs2057884;rs2470939:rs2252074;rs6963395	117
ENSG00000008282	SYPL1	7	105730949	105753022	-1	protein_coding	6856	SYPL1	0.289132309522734	-0.73853	0	0	0	NA	NA	NA	NA	Yes	GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	1.617e-13	rs6963395:rs2252074;rs2057884:rs2057884:rs2057884;rs6963395	117
ENSG00000164597	COG5	7	106842000	107204959	-1	protein_coding	10466	COG5	1.13576699864644e-11	-1.101520403	0	0	0	NA	NA	NA	NA	Yes	IMR90	1.697e-12	rs6963395:rs2057884:rs2057884;rs6963395:rs2252074;rs2057884	117
ENSG00000105865	DUS4L	7	107203929	107218906	1	protein_coding	11062	DUS4L	0.000141354055808242	0.587394704	0	0	0	NA	NA	NA	NA	Yes	IMR90	1.697e-12	rs6963395:rs2057884:rs2057884;rs6963395:rs2252074;rs2057884	117
ENSG00000075790	BCAP29	7	107220422	107269615	1	protein_coding	55973	BCAP29	0.220058296267505	0.09488051	0	0	0	NA	NA	NA	NA	Yes	IMR90	1.697e-12	rs6963395:rs2057884:rs2057884;rs6963395:rs2252074;rs2057884	117
ENSG00000091136	LAMB1	7	107564244	107643700	-1	protein_coding	3912	LAMB1	1.79440028222301e-06	0.01336382	0	0	0	NA	NA	NA	NA	Yes	IMR90	1.617e-13	rs6963395:rs2252074;rs2057884	117
ENSG00000091128	LAMB4	7	107663993	107770801	-1	protein_coding	22798	LAMB4	3.21022487204354e-30	0.65314137	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:hESC	5.029e-10	rs12671676:rs13233752:rs6969410;rs13233752:rs6969410	118:119
ENSG00000091129	NRCAM	7	107788068	108097161	-1	protein_coding	4897	NRCAM	0.456484598308671	0.326918213	0	0	0	NA	NA	NA	NA	Yes	IMR90	1.081e-13	rs12671676:rs37667:rs38752	119
