GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000254959	7	30791753	30931696	527	32	153825	-1.3802	0.91623	INMT-FAM188B
ENSG00000106125	7	30811033	30932002	454	31	153824	-1.2445	0.89335	FAM188B
ENSG00000250424	7	30893010	30963427	208	37	154775	-0.064371	0.52566	AQP1
ENSG00000240583	7	30893010	30965131	213	38	154887	-0.054876	0.52188	AQP1
ENSG00000106128	7	30978284	31032869	207	37	147847	0.70974	0.23893	GHRHR
ENSG00000078549	7	31092076	31151089	163	34	151763	0.41511	0.33903	ADCYAP1R1
ENSG00000164600	7	31377075	31380508	5	2	148461	2.6958	0.0035113	NEUROD6
ENSG00000180347	7	31553704	31698334	413	29	152901	1.0591	0.14478	CCDC129
ENSG00000106341	7	31726329	31748069	67	14	153609	1.1332	0.12856	PPP1R17
ENSG00000154678	7	31790793	32338941	1940	118	152154	-1.323	0.90708	PDE1C
ENSG00000106355	7	32524951	32534895	42	7	155913	2.1059	0.017607	LSM5
ENSG00000105778	7	32535038	33078516	1513	35	153911	3.6969	0.00010912	AVL9
ENSG00000170852	7	32907784	32933743	51	8	155973	0.63798	0.26174	KBTBD2
ENSG00000122642	7	32997017	33046543	112	22	153142	2.2278	0.012947	FKBP9
ENSG00000122643	7	33053742	33102409	166	11	152319	2.3114	0.010405	NT5C3A
ENSG00000164610	7	33134409	33149013	36	5	153432	-0.33725	0.63203	RP9
ENSG00000122507	7	33168856	33645680	1348	49	151596	-0.62494	0.734	BBS9
ENSG00000173862	7	33765593	33768068	5	2	154803	0.50517	0.30672	RP11-89N17.1
ENSG00000164619	7	33944523	34195484	494	53	153037	1.438	0.075214	BMPER
ENSG00000214841	7	34685709	34699772	60	11	152713	0.32521	0.37251	AC005493.1
ENSG00000187258	7	34697851	34917944	712	45	152405	0.0057278	0.49771	NPSR1
ENSG00000173852	7	34968488	35077883	349	15	151607	2.5	0.0062093	DPY19L1
ENSG00000164532	7	35242042	35293758	110	7	155606	0.63253	0.26352	TBX20
ENSG00000122557	7	35672269	35735181	133	14	154804	2.3421	0.0095885	HERPUD2
ENSG00000122545	7	35840542	35944917	187	12	151726	1.7569	0.039469	SEPT7
ENSG00000205745	7	36118694	36125346	27	8	154362	1.7424	0.040719	PP13004
ENSG00000122547	7	36192758	36341152	490	47	151804	-0.20917	0.58284	EEPD1
ENSG00000164542	7	36363830	36429734	169	24	150541	1.0119	0.15578	KIAA0895
ENSG00000011426	7	36429415	36493400	192	27	152662	0.7782	0.21822	ANLN
ENSG00000136250	7	36552456	36764154	600	59	155862	2.3877	0.0084762	AOAH
ENSG00000155849	7	36893961	37488852	1748	119	151234	0.88768	0.18736	ELMO1
ENSG00000187037	7	37723399	37873390	403	32	151571	1.6191	0.052713	GPR141
ENSG00000086289	7	37723446	37991543	978	59	154950	1.5179	0.064517	EPDR1
ENSG00000086288	7	37888199	37940003	252	24	156438	1.2549	0.10475	NME8
ENSG00000106483	7	37945543	38065297	477	49	156546	-2.4042	0.9919	SFRP4
ENSG00000010270	7	38217824	38270272	150	18	157323	-1.4578	0.92755	STARD3NL
ENSG00000078053	7	38423305	38671167	1098	61	150473	0.26628	0.39501	AMPH
ENSG00000164556	7	38724946	38726637	8	4	140597	2.6666	0.0038316	FAM183B
ENSG00000006715	7	38762563	38971994	682	27	144888	1.1659	0.12182	VPS41
ENSG00000106536	7	39017598	39532694	1445	62	153845	2.6346	0.0042118	POU6F2
ENSG00000241127	7	39605975	39649919	148	19	148876	-0.88407	0.81167	YAE1D1
ENSG00000006451	7	39663082	39747723	173	24	147516	-1.6338	0.94885	RALA
ENSG00000065883	7	39989636	40136733	252	17	148226	-2.0118	0.97788	CDK13
ENSG00000168303	7	40165622	40174258	9	3	155941	-1.4502	0.9265	MPLKIP
ENSG00000175600	7	40174575	40900362	1235	78	151881	0.97521	0.16473	SUGCT
ENSG00000122641	7	41724712	41742706	14	6	149359	3.0522	0.0011359	INHBA
ENSG00000106571	7	42000548	42277469	798	67	149175	3.691	0.00011167	GLI3
ENSG00000136197	7	42948325	42951904	13	3	153456	0.45725	0.32374	C7orf25
ENSG00000256646	7	42948872	42971773	46	3	155600	0.82471	0.20477	PSMA2
ENSG00000106588	7	42956460	42971822	27	2	153794	0.96341	0.16767	PSMA2
ENSG00000106591	7	42971799	42988557	52	7	153524	1.0628	0.14395	MRPL32
ENSG00000002746	7	43152198	43605600	1341	102	154282	-0.34034	0.6332	HECW1
ENSG00000164543	7	43622357	43666385	139	11	152168	-1.1996	0.88485	STK17A
ENSG00000106603	7	43648055	43769316	344	14	149962	-0.90259	0.81663	COA1
ENSG00000106605	7	43798279	43846939	81	11	151074	-1.0261	0.84759	BLVRA
ENSG00000062582	7	43906157	43909492	4	1	157368	-0.36637	0.64295	MRPS24
ENSG00000270617	7	43906157	43946188	94	14	153244	-1.6778	0.95331	URGCP-MRPS24
ENSG00000106608	7	43915493	43966010	131	16	154535	-1.7977	0.96388	URGCP
ENSG00000078967	7	43966037	43995735	81	13	152080	-1.0781	0.85951	UBE2D4
ENSG00000136206	7	44040488	44049721	4	2	139316	-0.74165	0.77085	SPDYE1
ENSG00000136279	7	44084239	44109055	75	8	151353	-0.34254	0.63403	DBNL
ENSG00000164708	7	44102326	44105186	8	2	161389	-0.068742	0.5274	PGAM2
ENSG00000122678	7	44111846	44122139	20	3	154028	-0.56808	0.71501	POLM
ENSG00000106624	7	44143960	44154161	28	8	150347	-0.51983	0.69841	AEBP1
ENSG00000106628	7	44154286	44163957	21	7	146403	0.50371	0.30723	POLD2
ENSG00000106631	7	44178463	44180931	9	3	161405	1.939	0.026249	MYL7
ENSG00000106633	7	44183872	44237769	161	28	155472	0.60928	0.27117	GCK
ENSG00000106636	7	44240567	44253893	32	8	154571	1.5109	0.065403	YKT6
ENSG00000058404	7	44256749	44374176	308	26	152861	0.10861	0.45675	CAMK2B
ENSG00000015676	7	44418720	44530479	223	10	137573	3.5815	0.00017082	NUDCD3
ENSG00000015520	7	44552134	44580914	58	9	139507	2.3655	0.0090023	NPC1L1
ENSG00000136271	7	44605016	44614650	35	7	155640	3.5089	0.00022496	DDX56
ENSG00000158604	7	44617493	44621886	14	4	157856	3.8453	6.0196e-05	TMED4
ENSG00000105953	7	44646171	44748665	216	25	151855	2.7041	0.0034241	OGDH
ENSG00000122515	7	44788180	44809477	34	9	149634	1.5407	0.061698	ZMIZ2
ENSG00000196262	7	44836279	44864163	68	9	153519	2.9924	0.0013841	PPIA
ENSG00000105968	7	44866390	44887682	53	8	156680	2.4169	0.0078262	H2AFV
ENSG00000146676	7	44915896	44924960	9	4	149150	2.3365	0.0097336	PURB
ENSG00000136286	7	45002261	45018697	37	6	160026	0.79508	0.21328	MYO1G
ENSG00000136280	7	45039074	45116068	250	18	154757	2.1459	0.015939	CCM2
ENSG00000136274	7	45120037	45128513	25	6	152696	2.1061	0.017596	NACAD
ENSG00000136270	7	45139699	45151646	38	9	148997	2.0754	0.018973	TBRG4
ENSG00000122679	7	45197390	45225901	198	11	147387	-1.8819	0.97007	RAMP3
ENSG00000164742	7	45613739	45762715	421	46	149625	2.2561	0.012031	ADCY1
ENSG00000267988	7	45902684	45906045	13	5	157626	-0.23796	0.59405	AC096582.1
ENSG00000146678	7	45927956	45933267	16	5	148587	-0.35462	0.63856	IGFBP1
ENSG00000146674	7	45951949	45961473	20	7	146789	1.1018	0.13527	IGFBP3
ENSG00000233539	7	46713383	46799449	290	24	148044	1.0769	0.14076	AC011294.3
ENSG00000136205	7	47314752	47622156	802	77	153720	-0.19286	0.57647	TNS3
ENSG00000221845	7	47694842	47701246	11	4	149034	-0.11875	0.54726	C7orf65
ENSG00000136273	7	47735328	48019178	1023	66	155644	1.9328	0.026629	HUS1
ENSG00000158683	7	47814250	47988088	529	41	156336	2.1347	0.016393	PKD1L1
ENSG00000136275	7	47834889	47859445	87	15	156354	0.31749	0.37544	C7orf69
ENSG00000164744	7	48026745	48068716	78	6	155556	3.272	0.00053393	SUN3
ENSG00000164746	7	48075108	48100901	79	10	154942	2.7215	0.003249	C7orf57
ENSG00000183696	7	48128225	48148330	33	7	149823	1.8535	0.031908	UPP1
ENSG00000179869	7	48211055	48687092	1732	65	153116	1.1691	0.12117	ABCA13
ENSG00000267970	7	48887362	48891221	10	4	151009	0.50376	0.30722	AC004899.1
ENSG00000188730	7	49813257	49961546	308	31	154879	2.1177	0.017099	VWC2
ENSG00000042813	7	49890017	50160925	671	19	154533	2.4698	0.0067591	ZPBP
ENSG00000164500	7	50135632	50199426	220	14	156609	1.5646	0.058843	C7orf72
ENSG00000185811	7	50343720	50472799	242	42	153413	0.38257	0.35102	IKZF1
ENSG00000132436	7	50511831	50518088	12	4	158784	0.95968	0.16861	FIGNL1
ENSG00000132437	7	50526134	50633154	506	25	149190	1.576	0.057517	DDC
ENSG00000106070	7	50657760	50861159	656	30	155558	0.8716	0.19171	GRB10
ENSG00000106078	7	51083909	51384515	577	37	150717	3.2459	0.00058534	COBL
ENSG00000221900	7	53103349	53104617	9	2	161405	-0.37346	0.6456	POM121L12
ENSG00000170419	7	54610018	54638773	79	13	151816	1.2042	0.11427	VSTM2A
ENSG00000132432	7	54819943	54827667	22	5	147646	1.131	0.12902	SEC61G
ENSG00000146648	7	55086714	55324313	712	85	149607	0.49912	0.30885	EGFR
ENSG00000132434	7	55433141	55501435	168	11	159000	1.0001	0.15864	LANCL2
ENSG00000154978	7	55503749	55640681	622	12	132228	-0.0018129	0.50072	VOPP1
ENSG00000154997	7	55861237	55930482	208	25	150798	1.0762	0.14091	SEPT14
ENSG00000249773	7	55954970	56022932	172	21	153929	1.6311	0.051432	MRPS17
ENSG00000178665	7	55955169	56009918	134	19	154064	1.7515	0.039934	ZNF713
ENSG00000146729	7	56019486	56067874	130	20	155428	1.2013	0.11481	GBAS
ENSG00000239789	7	56019512	56024192	14	5	147255	1.6676	0.047698	MRPS17
ENSG00000146733	7	56078744	56119297	92	16	153683	1.7845	0.037172	PSPH
ENSG00000146731	7	56119323	56131682	30	8	154277	1.202	0.11469	CCT6A
ENSG00000129103	7	56131695	56148363	43	10	152702	0.57806	0.28161	SUMF2
ENSG00000164776	7	56148440	56160689	45	10	156677	0.88163	0.18899	PHKG1
ENSG00000106153	7	56169262	56174269	16	5	152520	0.10479	0.45827	CHCHD2
ENSG00000185290	7	56182374	56184093	2	1	161405	0.47993	0.31564	NUPR1L
ENSG00000185177	7	57187321	57207571	62	7	158008	0.52167	0.30095	ZNF479
ENSG00000182111	7	57509883	57533252	94	6	159057	1.0768	0.14078	ZNF716
ENSG00000230000	7	62809239	62812151	1	1	161405	0.94316	0.1728	AC006455.1
ENSG00000257482	7	63505821	63538927	130	8	152907	0.83572	0.20166	ZNF727
ENSG00000197123	7	63688852	63727309	148	17	153309	2.4248	0.007658	ZNF679
ENSG00000234444	7	63767837	63815238	204	22	151414	1.0069	0.15699	ZNF736
ENSG00000173041	7	63980262	64023484	156	13	151911	1.1206	0.13123	ZNF680
ENSG00000196247	7	64126511	64171404	111	14	151644	2.4621	0.006906	ZNF107
ENSG00000197008	7	64254766	64294054	124	11	158908	-0.1058	0.54213	ZNF138
ENSG00000198039	7	64330550	64391344	231	15	156530	0.14013	0.44428	ZNF273
ENSG00000152926	7	64432154	64467062	119	9	156000	0.22806	0.4098	ZNF117
ENSG00000213462	7	64451187	64467121	48	8	152970	0.16788	0.43334	ERV3-1
ENSG00000146757	7	64838712	64866038	85	8	154149	-0.51069	0.69522	ZNF92
ENSG00000196715	7	65338254	65424550	155	12	156174	1.1128	0.13289	VKORC1L1
ENSG00000169919	7	65425671	65447301	55	9	153771	1.1096	0.13358	GUSB
ENSG00000126522	7	65540785	65558545	42	7	154272	0.3074	0.37927	ASL
ENSG00000249319	7	65552756	65617228	172	16	153689	0.44643	0.32764	AC068533.7
ENSG00000241258	7	65579591	65619555	109	12	153713	0.43067	0.33335	CRCP
ENSG00000169902	7	65670186	65885530	402	19	153773	0.20015	0.42068	TPST1
ENSG00000267941	7	65939543	65940709	2	1	161405	1.4033	0.080268	AC008267.1
ENSG00000243335	7	66093868	66276446	571	18	156133	0.30147	0.38153	KCTD7
ENSG00000154710	7	66147151	66276451	404	19	155949	0.30029	0.38198	RABGEF1
ENSG00000106609	7	66386212	66423538	95	12	154801	0.48659	0.31328	TMEM248
ENSG00000126524	7	66452664	66460588	27	12	148062	-2.126	0.98325	SBDS
ENSG00000198874	7	66460160	66704501	1035	27	154331	-1.5702	0.94181	TYW1
ENSG00000158321	7	69063905	70258054	2409	83	150003	2.5932	0.0047547	AUTS2
ENSG00000185274	7	70597155	71178585	2037	123	150820	5.3945	3.4356e-08	WBSCR17
ENSG00000183166	7	71244476	71912136	1896	63	150514	5.8141	3.0489e-09	CALN1
ENSG00000196313	7	72349936	72421979	36	14	147585	1.7271	0.042076	POM121
ENSG00000130305	7	72716514	72722864	3	2	140954	0.47855	0.31613	NSUN5
ENSG00000146755	7	72726535	72742085	15	6	143323	1.0358	0.15015	TRIM50
ENSG00000077800	7	72742167	72772634	60	6	152191	0.7936	0.21372	FKBP6
ENSG00000188763	7	72848109	72850450	2	1	128843	0.37893	0.35237	FZD9
ENSG00000009954	7	72854728	72936608	111	13	142508	1.538	0.062023	BAZ1B
ENSG00000106635	7	72950686	72972332	30	4	133575	0.86562	0.19335	BCL7B
ENSG00000106638	7	72983262	72993121	22	7	145346	1.8101	0.035144	TBL2
ENSG00000009950	7	73007524	73038873	73	10	145940	1.226	0.1101	MLXIPL
ENSG00000176428	7	73082155	73086442	8	2	150719	-0.57015	0.71571	VPS37D
ENSG00000176410	7	73095299	73097783	13	3	150445	-0.19494	0.57728	DNAJC30
ENSG00000071462	7	73097355	73119491	63	8	149737	0.034624	0.48619	WBSCR22
ENSG00000106089	7	73113536	73134002	35	9	152563	1.7049	0.04411	STX1A
ENSG00000106077	7	73150424	73153197	6	3	155043	0.038646	0.48459	ABHD11
ENSG00000165215	7	73183328	73184600	3	1	151798	-1.7604	0.96083	CLDN3
ENSG00000189143	7	73213872	73247014	71	6	156774	0.60598	0.27227	CLDN4
ENSG00000165171	7	73248920	73256865	16	1	160113	0.53258	0.29716	WBSCR27
ENSG00000175877	7	73275489	73280223	17	3	158898	0.5561	0.28907	WBSCR28
ENSG00000049540	7	73442119	73484237	70	18	149073	1.0419	0.14873	ELN
ENSG00000106683	7	73497263	73536855	69	11	153536	2.8168	0.0024254	LIMK1
ENSG00000106682	7	73588575	73611431	21	7	152777	1.0819	0.13965	EIF4H
ENSG00000086730	7	73613982	73644161	25	9	148980	-0.87968	0.81048	LAT2
ENSG00000049541	7	73645829	73668774	37	8	149560	0.11283	0.45508	RFC2
ENSG00000106665	7	73703805	73820273	255	21	155118	0.33975	0.36702	CLIP2
ENSG00000006704	7	73868120	74016931	273	30	153294	2.1531	0.015656	GTF2IRD1
ENSG00000077809	7	74071994	74175026	108	16	151955	2.7671	0.0028278	GTF2I
ENSG00000196275	7	74210483	74267847	2	1	161405	2.4652	0.0068472	GTF2IRD2
ENSG00000183086	7	74379083	74438803	1	1	161405	1.2448	0.1066	GATSL1
ENSG00000174374	7	74441226	74490064	22	6	148865	-1.7193	0.95722	WBSCR16
ENSG00000174428	7	74508364	74565623	2	1	124307	0.23968	0.40529	GTF2IRD2B
ENSG00000198750	7	74807499	74867509	1	1	161405	0.81478	0.2076	GATSL2
ENSG00000178809	7	75024337	75040279	1	1	161405	-0.11733	0.5467	TRIM73
ENSG00000135213	7	75046066	75115548	94	16	149071	0.1877	0.42555	POM121C
ENSG00000127946	7	75162621	75368280	677	62	153668	0.89723	0.1848	HIP1
ENSG00000006606	7	75398851	75419214	89	11	155672	0.38273	0.35096	CCL26
ENSG00000106178	7	75440983	75452674	60	12	155785	0.30902	0.37865	CCL24
ENSG00000005486	7	75471920	75518244	100	18	155931	1.6167	0.052969	RHBDD2
ENSG00000127948	7	75528518	75616173	154	30	153430	1.4328	0.075964	POR
ENSG00000127952	7	75625656	75677322	107	16	151996	-0.2868	0.61287	STYXL1
ENSG00000146701	7	75677369	75696826	44	6	154160	-0.43964	0.6699	MDH2
ENSG00000177679	7	75831216	75916605	130	14	154730	-0.72495	0.76576	SRRM3
ENSG00000106211	7	75931861	75933612	2	1	116828	0.36255	0.35847	HSPB1
ENSG00000170027	7	75956116	75988348	68	10	150032	1.8837	0.029804	YWHAG
ENSG00000146700	7	76018651	76039012	84	10	151843	1.7282	0.041977	SRCRB4D
ENSG00000188372	7	76026835	76071388	160	20	153968	1.9834	0.023664	ZP3
ENSG00000091073	7	76090993	76135312	29	6	157711	1.1323	0.12876	DTX2
ENSG00000243566	7	76139745	76648340	794	64	153554	1.7523	0.039863	UPK3B
ENSG00000146707	7	76239303	76256578	17	4	161213	1.5931	0.055565	POMZP3
ENSG00000135205	7	76751751	76958850	610	30	155208	2.2927	0.010933	CCDC146
ENSG00000127951	7	76822688	76829143	4	2	138884	0.75862	0.22404	FGL2
ENSG00000186088	7	76940068	77045717	305	23	155254	1.7215	0.042578	GSAP
ENSG00000127947	7	77166592	77269388	261	16	144848	0.13293	0.44712	PTPN12
ENSG00000187257	7	77325760	77412339	230	20	149633	0.86667	0.19306	RSBN1L
ENSG00000135211	7	77423045	77427897	13	6	145391	0.56846	0.28486	TMEM60
ENSG00000006576	7	77428122	77586818	335	20	148189	1.412	0.078972	PHTF2
ENSG00000187391	7	77646393	79082890	5185	249	154646	4.6291	1.8364e-06	MAGI2
ENSG00000127955	7	79763271	79848718	202	29	148427	2.1025	0.017756	GNAI1
ENSG00000135218	7	79998891	80308593	862	52	153337	1.1805	0.1189	CD36
ENSG00000214415	7	80087987	80141336	127	16	149513	-0.85784	0.80451	GNAT3
ENSG00000075223	7	80371854	80551675	353	42	151240	0.56136	0.28727	SEMA3C
ENSG00000237896	7	80804824	80828431	101	12	152587	0.058065	0.47685	AC005008.2
ENSG00000019991	7	81328322	81399754	119	10	152913	0.64816	0.25844	HGF
ENSG00000153956	7	81575760	82073114	1481	99	152504	2.9861	0.0014129	CACNA2D1
ENSG00000186472	7	82383329	82792246	1132	46	151436	4.0425	2.644e-05	PCLO
ENSG00000170381	7	82993222	83278326	932	38	153596	-0.5252	0.70028	SEMA3E
ENSG00000075213	7	83585093	84122040	1580	69	154889	4.4008	5.3928e-06	SEMA3A
ENSG00000153993	7	84624869	84816171	283	26	149404	2.3205	0.010156	SEMA3D
ENSG00000198822	7	86273230	86494200	415	36	151232	5.6337	8.8193e-09	GRM3
ENSG00000164659	7	86506222	86689015	421	16	154381	2.0232	0.021528	KIAA1324L
ENSG00000135164	7	86781677	86825653	129	9	154393	3.9098	4.6196e-05	DMTF1
ENSG00000135185	7	86825478	86849903	67	8	155133	3.6328	0.00014018	TMEM243
ENSG00000005469	7	86974997	87029111	114	16	147306	1.8598	0.031457	CROT
ENSG00000005471	7	87031013	87109751	175	15	155052	2.1131	0.017296	ABCB4
ENSG00000085563	7	87133175	87342611	408	36	147834	4.7531	1.0015e-06	ABCB1
ENSG00000105784	7	87256864	87461611	296	15	145868	3.6922	0.00011114	RUNDC3B
ENSG00000075303	7	87462883	87505672	75	10	146325	3.1673	0.00076934	SLC25A40
ENSG00000006634	7	87505531	87538856	63	9	150176	3.6751	0.00011887	DBF4
ENSG00000008277	7	87563458	87832204	419	25	152479	1.8271	0.03384	ADAM22
ENSG00000075142	7	87834433	87856308	30	7	150024	0.60517	0.27253	SRI
ENSG00000127954	7	87905744	87936206	49	6	140368	0.5346	0.29646	STEAP4
ENSG00000182348	7	88388682	88966346	1880	80	152804	2.4131	0.0079077	ZNF804B
ENSG00000164645	7	88423420	88425035	6	2	160933	1.1948	0.11609	C7orf62
ENSG00000164647	7	89783689	89794143	19	5	147727	-0.4661	0.67943	STEAP1
ENSG00000157214	7	89796904	89867451	207	16	149665	0.28159	0.38913	STEAP2
ENSG00000105792	7	89874488	89940377	157	16	144952	0.33229	0.36983	C7orf63
ENSG00000105793	7	89964537	90020769	175	17	145148	0.43847	0.33052	GTPBP10
ENSG00000157224	7	90013035	90142716	364	32	148267	-0.32577	0.6277	CLDN12
ENSG00000058091	7	90095738	90839905	2147	70	149335	0.87218	0.19155	CDK14
ENSG00000157240	7	90893783	90898123	4	1	161405	0.53151	0.29753	FZD1
ENSG00000127989	7	91321323	91510034	282	15	157405	2.6808	0.0036724	MTERF
ENSG00000127914	7	91570181	91739987	283	6	156110	2.0056	0.022452	AKAP9
ENSG00000001630	7	91741465	91772266	51	3	155624	2.12	0.017002	CYP51A1
ENSG00000240720	7	91741473	91808845	100	6	153798	2.2911	0.010978	LRRD1
ENSG00000001631	7	91828283	91875480	48	9	148597	3.4406	0.00029022	KRIT1
ENSG00000001629	7	91875548	92030698	149	16	145979	3.4656	0.00026456	ANKIB1
ENSG00000157259	7	92076767	92088150	14	6	146104	0.83389	0.20217	GATAD1
ENSG00000242950	7	92097694	92107300	20	6	148276	0.35206	0.3624	ERVW-1
ENSG00000127980	7	92116334	92157845	57	9	149641	0.016719	0.49333	PEX1
ENSG00000127993	7	92158087	92167319	21	7	145891	-0.24307	0.59603	RBM48
ENSG00000234545	7	92190107	92219708	64	10	147456	0.14012	0.44428	FAM133B
ENSG00000105810	7	92234235	92465908	263	27	149340	1.1376	0.12764	CDK6
ENSG00000205413	7	92728829	92747336	58	10	149535	2.0947	0.018099	SAMD9
ENSG00000177409	7	92759368	92777682	34	10	145009	1.2842	0.099539	SAMD9L
ENSG00000188175	7	92817899	92855837	60	15	145442	1.9129	0.027882	HEPACAM2
ENSG00000004766	7	92861653	92988338	162	25	145763	1.5702	0.058183	CCDC132
ENSG00000004948	7	93053799	93204042	388	29	156454	1.8015	0.03581	CALCR
ENSG00000127928	7	93220885	93540577	861	53	152826	-1.3002	0.90324	GNGT1
ENSG00000105825	7	93514709	93520303	18	3	155488	-1.5428	0.93856	TFPI2
ENSG00000127920	7	93551011	93557922	22	8	151189	-0.27151	0.607	GNG11
ENSG00000105829	7	93592074	93633694	59	13	151464	-0.052068	0.52076	BET1
ENSG00000164692	7	94023873	94060544	98	17	152714	1.3256	0.092493	COL1A2
ENSG00000127995	7	94138531	94186331	87	11	152624	2.7064	0.0034008	CASD1
ENSG00000127990	7	94214542	94285521	92	9	154946	4.4546	4.2031e-06	SGCE
ENSG00000242265	7	94285637	94299007	15	5	148647	4.3364	7.2402e-06	PEG10
ENSG00000158528	7	94536514	94925727	631	29	150688	1.6525	0.049218	PPP1R9A
ENSG00000005421	7	94926988	95025673	197	32	152525	0.83026	0.2032	PON1
ENSG00000105852	7	94989256	95025680	60	11	148675	0.6308	0.26409	PON3
ENSG00000105854	7	95034175	95064510	87	11	150002	0.97734	0.1642	PON2
ENSG00000005981	7	95107756	95169544	180	26	145010	0.89278	0.18599	ASB4
ENSG00000269449	7	95171457	95173854	7	4	155622	0.52414	0.30009	AC002451.1
ENSG00000004799	7	95212811	95225803	41	6	155350	0.25191	0.40056	PDK4
ENSG00000158560	7	95401866	95739634	810	64	153830	1.3038	0.096155	DYNC1I1
ENSG00000004864	7	95749532	95951459	251	16	151902	0.67462	0.24996	SLC25A13
ENSG00000197851	7	96110938	96132835	45	10	152818	0.27161	0.39296	C7orf76
ENSG00000127922	7	96110938	96339203	468	28	152518	-0.052928	0.52111	SHFM1
ENSG00000006377	7	96634860	96640351	5	2	160188	-1.6265	0.94808	DLX6
ENSG00000105880	7	96649704	96654409	11	7	139734	-0.057911	0.52309	DLX5
ENSG00000196636	7	96745902	96811075	121	9	157166	-0.31925	0.62523	ACN9
ENSG00000006128	7	97361220	97369784	25	3	158451	0.091738	0.46345	TAC1
ENSG00000070669	7	97481430	97501854	63	12	158917	0.98464	0.1624	ASNS
ENSG00000135175	7	97613996	97620481	32	4	144657	1.4168	0.078271	OCM2
ENSG00000164715	7	97736197	97838945	270	18	151634	0.32596	0.37223	LMTK2
ENSG00000180535	7	97840739	97842291	7	4	150752	0.72075	0.23553	BHLHA15
ENSG00000205356	7	97843936	97881563	94	10	158214	0.15858	0.437	TECPR1
ENSG00000164713	7	97881691	97937162	146	10	156038	-0.35286	0.6379	BRI3
ENSG00000006453	7	97920963	98030380	251	11	156570	-0.50447	0.69303	BAIAP2L1
ENSG00000106236	7	98246609	98259180	19	7	149458	1.3139	0.094432	NPTX2
ENSG00000166448	7	98444111	98468394	44	7	149552	0.45991	0.32279	TMEM130
ENSG00000196367	7	98475556	98610866	253	15	146681	-0.32753	0.62837	TRRAP
ENSG00000198742	7	98625061	98741723	201	35	150796	-1.4899	0.93188	SMURF1
ENSG00000185467	7	98771197	98805129	153	9	157848	0.013832	0.49448	KPNA7
ENSG00000241685	7	98923521	98985787	119	14	146348	0.66878	0.25182	ARPC1A
ENSG00000130429	7	98971872	98992424	42	7	148139	1.3719	0.085044	ARPC1B
ENSG00000106244	7	98989671	99006452	22	4	148231	1.303	0.096292	PDAP1
ENSG00000106245	7	99006264	99017239	25	6	143794	1.2956	0.097551	BUD31
ENSG00000106246	7	99014362	99063787	98	12	146608	0.058039	0.47686	PTCD1
ENSG00000248919	7	99017372	99063820	87	11	147359	-0.11901	0.54737	ATP5J2-PTCD1
ENSG00000160917	7	99036545	99054994	41	7	149911	-0.25223	0.59957	CPSF4
ENSG00000241468	7	99046098	99063954	37	6	149365	-0.46852	0.68029	ATP5J2
ENSG00000198556	7	99070464	99101273	37	10	145163	-0.11446	0.54556	ZNF789
ENSG00000160908	7	99084142	99097947	18	6	142984	-0.36877	0.64385	ZNF394
ENSG00000196652	7	99102274	99132323	43	9	143903	0.65539	0.25611	ZKSCAN5
ENSG00000221909	7	99143931	99156159	9	3	146232	0.28355	0.38838	FAM200A
ENSG00000197343	7	99156029	99174076	30	9	143196	0.19962	0.42089	ZNF655
ENSG00000272647	7	99156291	99205433	79	11	147863	0.079665	0.46825	GS1-259H13.10
ENSG00000197037	7	99214569	99230030	19	5	145981	-0.28747	0.61312	ZSCAN25
ENSG00000106258	7	99245817	99277621	39	11	147171	-0.69126	0.7553	CYP3A5
ENSG00000160870	7	99302660	99332819	67	5	153562	-0.60287	0.7267	CYP3A7
ENSG00000160868	7	99354604	99381888	22	9	136672	-0.76074	0.77659	CYP3A4
ENSG00000021461	7	99425636	99463718	86	9	135279	0.73793	0.23028	CYP3A43
ENSG00000244623	7	99473610	99474680	3	1	151151	-0.31284	0.6228	OR2AE1
ENSG00000146833	7	99474581	99517223	87	8	146579	-1.1392	0.87269	TRIM4
ENSG00000176402	7	99520892	99527243	20	5	144350	-0.053335	0.52127	GJC3
ENSG00000160862	7	99564343	99573780	14	5	147288	0.12045	0.45207	AZGP1
ENSG00000106261	7	99613204	99639312	42	9	151921	-0.48928	0.68768	ZKSCAN1
ENSG00000166529	7	99647390	99662661	17	3	158792	-0.096591	0.53847	ZSCAN21
ENSG00000166526	7	99661656	99680171	30	8	151917	-0.37829	0.64739	ZNF3
ENSG00000168090	7	99686577	99689823	4	2	151609	0.7022	0.24128	COPS6
ENSG00000166508	7	99690351	99699563	21	4	157239	1.1348	0.12822	MCM7
ENSG00000221838	7	99699172	99707968	19	4	151815	0.43054	0.3334	AP4M1
ENSG00000106290	7	99704693	99717464	19	5	148279	0.40147	0.34404	TAF6
ENSG00000166997	7	99717236	99723134	7	3	155916	0.76891	0.22097	CNPY4
ENSG00000214309	7	99724317	99726118	2	1	147683	1.3743	0.084672	MBLAC1
ENSG00000188186	7	99746530	99753567	7	2	156778	-0.026423	0.51054	LAMTOR4
ENSG00000146826	7	99752043	99756338	3	2	155488	0.29808	0.38282	C7orf43
ENSG00000197093	7	99756867	99766373	13	4	152136	1.3372	0.090571	GAL3ST4
ENSG00000213420	7	99767229	99774995	9	4	146716	1.7727	0.038138	GPC2
